MonthYear,GPI,event_count_10,event_count_11,event_count_12,event_count_13,event_count_14,event_count_15,event_count_16,event_count_17,event_count_18,event_count_19,event_count_20,event_count_21,event_count_22,event_count_23,event_count_24,event_count_25,event_count_26,event_count_27,event_count_28,event_count_30,event_count_31,event_count_32,event_count_33,event_count_34,event_count_35,event_count_36,event_count_37,event_count_38,event_count_39,event_count_40,event_count_41,event_count_42,event_count_43,event_count_44,event_count_45,event_count_46,event_count_50,event_count_51,event_count_52,event_count_53,event_count_54,event_count_55,event_count_56,event_count_57,event_count_60,event_count_61,event_count_62,event_count_63,event_count_64,event_count_70,event_count_71,event_count_72,event_count_73,event_count_74,event_count_75,event_count_80,event_count_81,event_count_82,event_count_83,event_count_84,event_count_85,event_count_86,event_count_87,event_count_90,event_count_91,event_count_92,event_count_93,event_count_94,event_count_100,event_count_101,event_count_102,event_count_103,event_count_104,event_count_105,event_count_106,event_count_110,event_count_111,event_count_112,event_count_113,event_count_114,event_count_115,event_count_120,event_count_121,event_count_122,event_count_123,event_count_124,event_count_125,event_count_127,event_count_128,event_count_129,event_count_130,event_count_131,event_count_133,event_count_134,event_count_136,event_count_137,event_count_138,event_count_139,event_count_140,event_count_141,event_count_142,event_count_143,event_count_144,event_count_145,event_count_150,event_count_151,event_count_152,event_count_153,event_count_154,event_count_160,event_count_161,event_count_162,event_count_163,event_count_164,event_count_166,event_count_170,event_count_171,event_count_172,event_count_173,event_count_174,event_count_175,event_count_180,event_count_181,event_count_182,event_count_183,event_count_185,event_count_186,event_count_190,event_count_191,event_count_192,event_count_193,event_count_194,event_count_195,event_count_196,event_count_202,event_count_203
200901,1.8713333333333333,352,0.0,22.0,14,2.0,0.0,17.0,0.0,0.0,0.0,66,0.0,0.0,0.0,0.0,30.0,12.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,47,4.0,0.0,0.0,79,2.0,74,76,0.0,0.0,97,16.0,57,0.0,0.0,0.0,0.0,0.0,50.0,50,2.0,2.0,0.0,0.0,6.0,17.0,1.0,16.0,0.0,0.0,10.0,23.0,0.0,1.0,9.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,6.0,0.0,18.0,6.0,34,0.0,1.0,0.0,3.0,0.0,0.0,0.0,9.0,0.0,5.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,38.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,41,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
200902,1.8701666666666668,313,0.0,4.0,2,10.0,2.0,2.0,6.0,0.0,0.0,67,0.0,0.0,5.0,4.0,1.0,0.0,0.0,0.0,13.0,5.0,1.0,0.0,0.0,0.0,46,0.0,0.0,0.0,42,0.0,41,32,0.0,0.0,68,2.0,35,0.0,0.0,1.0,0.0,0.0,30.0,42,3.0,1.0,0.0,0.0,12.0,20.0,2.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,20.0,17.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,9.0,1,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,8.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,15,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
200903,1.869,277,0.0,3.0,7,5.0,0.0,2.0,5.0,0.0,0.0,32,0.0,3.0,0.0,0.0,0.0,5.0,0.0,1.0,9.0,0.0,0.0,1.0,0.0,0.0,40,0.0,0.0,0.0,70,0.0,65,54,0.0,1.0,54,17.0,37,0.0,0.0,2.0,1.0,0.0,16.0,48,4.0,0.0,4.0,0.0,3.0,17.0,0.0,0.0,0.0,1.0,23.0,13.0,0.0,0.0,6.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,15.0,10,0.0,5.0,0.0,32.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,12.0,5.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,14,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0
200904,1.869916666666667,370,0.0,19.0,15,17.0,4.0,3.0,2.0,0.0,4.0,102,0.0,0.0,3.0,0.0,5.0,3.0,6.0,0.0,16.0,6.0,0.0,0.0,0.0,3.0,45,0.0,0.0,0.0,157,0.0,64,53,0.0,0.0,41,11.0,46,1.0,0.0,0.0,0.0,0.0,55.0,10,10.0,4.0,0.0,0.0,18.0,23.0,0.0,6.0,0.0,0.0,13.0,4.0,0.0,2.0,7.0,0.0,0.0,5.0,16.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,24.0,53,0.0,15.0,0.0,23.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,13.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,2.0,0.0,1.0,0.0,12.0,8.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,2.0,35,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0
200905,1.8708333333333331,303,0.0,1.0,13,10.0,0.0,3.0,3.0,0.0,0.0,45,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,34.0,4.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,103,0.0,67,40,0.0,0.0,49,20.0,34,0.0,0.0,0.0,0.0,0.0,3.0,24,1.0,0.0,0.0,0.0,18.0,15.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,16.0,14,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0
200906,1.87175,423,0.0,23.0,32,5.0,0.0,4.0,10.0,0.0,0.0,70,0.0,1.0,22.0,0.0,0.0,15.0,7.0,0.0,16.0,2.0,4.0,6.0,0.0,1.0,145,0.0,0.0,0.0,228,24.0,148,155,6.0,0.0,112,30.0,51,0.0,0.0,0.0,0.0,6.0,8.0,30,2.0,0.0,3.0,0.0,19.0,10.0,2.0,13.0,0.0,115.0,15.0,9.0,0.0,10.0,7.0,0.0,3.0,8.0,9.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,50.0,38,0.0,4.0,0.0,20.0,0.0,0.0,2.0,3.0,5.0,0.0,0.0,1.0,9.0,8.0,2.0,0.0,0.0,0.0,5.0,0.0,19.0,21.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,17.0,7.0,0.0,8.0,0.0,1.0,2.0,19.0,36.0,0.0,5.0,1.0,12.0,0.0,0.0,0.0,0.0,20,0.0,2.0,4.0,2.0,2.0,0.0,0.0,0.0
200907,1.8726666666666667,266,2.0,46.0,84,41.0,3.0,13.0,24.0,0.0,0.0,164,1.0,1.0,13.0,6.0,14.0,7.0,10.0,15.0,28.0,8.0,3.0,2.0,1.0,5.0,201,0.0,0.0,1.0,209,10.0,416,401,2.0,9.0,153,41.0,121,1.0,2.0,3.0,4.0,0.0,18.0,59,20.0,11.0,4.0,2.0,31.0,11.0,9.0,2.0,2.0,1.0,33.0,5.0,0.0,4.0,5.0,0.0,0.0,8.0,13.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,3.0,1.0,0.0,22.0,132.0,70,1.0,4.0,0.0,117.0,0.0,2.0,1.0,20.0,9.0,0.0,4.0,0.0,35.0,8.0,0.0,0.0,0.0,3.0,3.0,14.0,11.0,9.0,0.0,0.0,8.0,2.0,21.0,0.0,1.0,0.0,45.0,13.0,17.0,4.0,9.0,37.0,5.0,2.0,2.0,112.0,42.0,3.0,33.0,1.0,1.0,57.0,3.0,0.0,0.0,38,13.0,50.0,28.0,0.0,1.0,0.0,0.0,1.0
200908,1.8735833333333332,99,0.0,12.0,35,3.0,7.0,3.0,5.0,1.0,0.0,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,0.0,5.0,0.0,0.0,46,0.0,0.0,0.0,55,0.0,101,97,7.0,1.0,81,25.0,34,0.0,0.0,10.0,0.0,0.0,36.0,17,7.0,0.0,3.0,0.0,18.0,7.0,1.0,2.0,0.0,7.0,10.0,10.0,0.0,5.0,6.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,35.0,35,2.0,2.0,0.0,47.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,1.0,3.0,0.0,0.0,11.0,0.0,0.0,19.0,37.0,10.0,1.0,13.0,0.0,2.0,0.0,0.0,0.0,27,12.0,5.0,10.0,1.0,1.0,0.0,0.0,0.0
200909,1.8745,111,2.0,29.0,25,1.0,15.0,4.0,5.0,1.0,0.0,57,0.0,0.0,0.0,0.0,10.0,2.0,2.0,0.0,16.0,1.0,0.0,0.0,2.0,0.0,58,0.0,0.0,0.0,46,2.0,83,80,0.0,1.0,71,13.0,83,0.0,0.0,14.0,0.0,0.0,22.0,15,6.0,0.0,3.0,0.0,5.0,2.0,0.0,1.0,0.0,3.0,15.0,1.0,0.0,3.0,18.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,11.0,7,1.0,1.0,0.0,22.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,12,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
200910,1.8754166666666665,65,1.0,6.0,13,12.0,0.0,0.0,8.0,6.0,0.0,29,0.0,3.0,4.0,0.0,1.0,0.0,2.0,0.0,8.0,12.0,0.0,0.0,0.0,1.0,5,0.0,0.0,0.0,30,0.0,33,28,0.0,0.0,54,8.0,59,0.0,0.0,5.0,0.0,0.0,4.0,16,2.0,0.0,0.0,0.0,9.0,7.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,11.0,35.0,11,0.0,0.0,0.0,26.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,12.0,4.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
200911,1.8763333333333327,89,0.0,16.0,13,1.0,1.0,1.0,6.0,0.0,0.0,24,0.0,0.0,7.0,2.0,9.0,2.0,1.0,0.0,15.0,4.0,0.0,8.0,1.0,0.0,50,0.0,0.0,0.0,46,0.0,59,48,0.0,0.0,44,14.0,43,1.0,0.0,0.0,1.0,0.0,3.0,34,1.0,0.0,0.0,0.0,16.0,19.0,2.0,11.0,1.0,1.0,11.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,31.0,15,0.0,9.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,24.0,21.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17,4.0,7.0,12.0,0.0,0.0,0.0,1.0,0.0
200912,1.87725,44,0.0,4.0,7,0.0,0.0,2.0,2.0,0.0,0.0,12,0.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,51.0,18.0,1.0,4.0,0.0,0.0,13,0.0,0.0,1.0,9,0.0,47,40,0.0,0.0,48,3.0,28,0.0,0.0,1.0,0.0,0.0,23.0,14,0.0,0.0,0.0,0.0,4.0,7.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,10.0,8,0.0,4.0,0.0,24.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,4.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,6.0,0.0,0.0,52.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,11,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0
201001,1.8781666666666663,28,0.0,4.0,10,1.0,2.0,0.0,5.0,0.0,0.0,33,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,2.0,25,0.0,0.0,0.0,77,0.0,54,39,0.0,0.0,17,4.0,14,0.0,0.0,0.0,3.0,0.0,38.0,19,8.0,0.0,0.0,0.0,12.0,12.0,15.0,20.0,0.0,1.0,4.0,0.0,0.0,2.0,4.0,0.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.0,5,0.0,13.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,14.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,8,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0
