,ActionGeo_CountryCode,MonthYear,EventBaseCode,eventcount
0,VM,200803,10,279
1,VM,200804,10,259
2,VM,200805,10,291
3,VM,200806,10,251
4,VM,200807,10,261
5,VM,200808,10,227
6,VM,200809,10,214
7,VM,200810,10,335
8,VM,200811,10,319
9,VM,200812,10,304
10,VM,200901,10,631
11,VM,200902,10,543
12,VM,200903,10,626
13,VM,200904,10,504
14,VM,200905,10,541
15,VM,200906,10,416
16,VM,200907,10,384
17,VM,200908,10,740
18,VM,200909,10,753
19,VM,200910,10,796
20,VM,200911,10,568
21,VM,200912,10,669
22,VM,201001,10,843
23,VM,201002,10,520
24,VM,201003,10,202
25,VM,201004,10,373
26,VM,201005,10,318
27,VM,201006,10,334
28,VM,201007,10,372
29,VM,201008,10,767
30,VM,201009,10,796
31,VM,201010,10,990
32,VM,201011,10,804
33,VM,201012,10,819
34,VM,201101,10,572
35,VM,201102,10,565
36,VM,201103,10,616
37,VM,201104,10,701
38,VM,201105,10,705
39,VM,201106,10,687
40,VM,201107,10,669
41,VM,201108,10,583
42,VM,201109,10,543
43,VM,201110,10,501
44,VM,201111,10,820
45,VM,201112,10,590
46,VM,201201,10,521
47,VM,201202,10,634
48,VM,201203,10,730
49,VM,201204,10,609
50,VM,201205,10,869
51,VM,201206,10,737
52,VM,201207,10,761
53,VM,201208,10,816
54,VM,201209,10,804
55,VM,201210,10,644
56,VM,201211,10,671
57,VM,201212,10,564
58,VM,201301,10,724
59,VM,201302,10,477
60,VM,201303,10,626
61,VM,201304,10,157
62,VM,201305,10,184
63,VM,201306,10,580
64,VM,201307,10,877
65,VM,201308,10,1085
66,VM,201309,10,955
67,VM,201310,10,1313
68,VM,201311,10,1217
69,VM,201312,10,892
70,VM,201401,10,592
71,VM,201402,10,940
72,VM,201403,10,1665
73,VM,201404,10,992
74,VM,201405,10,1850
75,VM,201406,10,1304
76,VM,201407,10,1034
77,VM,201408,10,1216
78,VM,201409,10,995
79,VM,201410,10,1256
80,VM,201411,10,1277
81,VM,201412,10,1186
82,VM,201501,10,1173
83,VM,201502,10,1071
84,VM,201503,10,1762
85,VM,201504,10,1808
86,VM,201505,10,1730
87,VM,201506,10,1269
88,VM,201507,10,2078
89,VM,201508,10,1697
90,VM,201509,10,1588
91,VM,201510,10,1428
92,VM,201511,10,1956
93,VM,201512,10,1377
94,VM,201601,10,1666
95,VM,201602,10,1558
96,VM,201603,10,1492
97,VM,201604,10,1822
98,VM,201605,10,3057
99,VM,201606,10,2064
100,VM,201607,10,1905
101,VM,201608,10,2357
102,VM,201609,10,2123
103,VM,201610,10,2099
104,VM,201611,10,2056
105,VM,201612,10,1685
106,VM,201701,10,1763
107,VM,201702,10,1994
108,VM,201703,10,1743
109,VM,201704,10,1502
110,VM,201705,10,1801
111,VM,201706,10,1491
112,VM,201707,10,1415
113,VM,201708,10,1349
114,VM,201709,10,1669
115,VM,201710,10,1562
116,VM,201711,10,2352
117,VM,201712,10,1405
118,VM,201801,10,1598
119,VM,201802,10,1282
120,VM,201803,10,1815
121,VM,201804,10,1526
122,VM,201805,10,1649
123,VM,201806,10,1526
124,VM,201807,10,1456
125,VM,201808,10,1938
126,VM,201809,10,1592
127,VM,201810,10,1473
