MonthYear,GPI,event_count_10,event_count_11,event_count_12,event_count_13,event_count_14,event_count_15,event_count_16,event_count_17,event_count_18,event_count_19,event_count_20,event_count_21,event_count_22,event_count_23,event_count_24,event_count_25,event_count_26,event_count_27,event_count_28,event_count_30,event_count_31,event_count_32,event_count_33,event_count_34,event_count_35,event_count_36,event_count_37,event_count_38,event_count_39,event_count_40,event_count_41,event_count_42,event_count_43,event_count_44,event_count_45,event_count_46,event_count_50,event_count_51,event_count_52,event_count_53,event_count_54,event_count_55,event_count_56,event_count_57,event_count_60,event_count_61,event_count_62,event_count_63,event_count_64,event_count_70,event_count_71,event_count_72,event_count_73,event_count_74,event_count_75,event_count_80,event_count_81,event_count_82,event_count_83,event_count_84,event_count_85,event_count_86,event_count_87,event_count_90,event_count_91,event_count_92,event_count_93,event_count_94,event_count_100,event_count_101,event_count_102,event_count_103,event_count_104,event_count_105,event_count_106,event_count_107,event_count_110,event_count_111,event_count_112,event_count_113,event_count_114,event_count_115,event_count_116,event_count_120,event_count_121,event_count_122,event_count_123,event_count_124,event_count_125,event_count_127,event_count_128,event_count_129,event_count_130,event_count_131,event_count_133,event_count_134,event_count_137,event_count_138,event_count_139,event_count_140,event_count_141,event_count_142,event_count_143,event_count_144,event_count_145,event_count_150,event_count_151,event_count_152,event_count_153,event_count_154,event_count_160,event_count_161,event_count_162,event_count_163,event_count_164,event_count_166,event_count_170,event_count_171,event_count_172,event_count_173,event_count_174,event_count_175,event_count_180,event_count_181,event_count_182,event_count_183,event_count_185,event_count_186,event_count_190,event_count_191,event_count_192,event_count_193,event_count_194,event_count_195,event_count_201,event_count_202,event_count_203
200901,2.0998333333333337,413,0.0,8.0,17,14.0,4.0,5.0,0.0,0.0,0.0,46,2.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,12.0,4.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,42,6.0,60,53,0.0,4.0,107,11.0,98,0.0,0.0,0.0,0.0,0.0,5.0,100,0.0,0.0,1.0,0.0,17.0,11.0,3.0,6.0,0.0,0.0,26,0.0,0.0,0.0,8.0,0.0,3.0,3.0,22.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,7.0,54.0,0.0,6.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,58,13.0,0.0,5.0,3.0,21.0,0.0,1.0,1.0,86,0.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0
200902,2.1039166666666667,211,7.0,7.0,6,1.0,3.0,4.0,0.0,0.0,0.0,24,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,21,0.0,0.0,0.0,40,4.0,33,28,0.0,0.0,52,1.0,56,1.0,0.0,2.0,1.0,0.0,5.0,29,2.0,2.0,1.0,0.0,7.0,10.0,6.0,1.0,0.0,0.0,18,0.0,0.0,1.0,3.0,0.0,0.0,26.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,6.0,0.0,2.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,6.0,29,0.0,0.0,5.0,0.0,9.0,0.0,0.0,1.0,40,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
200903,2.108,321,0.0,21.0,72,18.0,8.0,1.0,17.0,0.0,0.0,98,0.0,0.0,4.0,0.0,1.0,2.0,0.0,2.0,36.0,4.0,1.0,4.0,0.0,0.0,82,0.0,0.0,0.0,97,23.0,144,139,2.0,0.0,84,31.0,178,1.0,0.0,6.0,0.0,0.0,21.0,79,1.0,1.0,1.0,0.0,12.0,14.0,15.0,0.0,0.0,0.0,54,0.0,2.0,3.0,36.0,0.0,1.0,3.0,13.0,0.0,2.0,0.0,0.0,9.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,25.0,12.0,27.0,0.0,2.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,72.0,2.0,0.0,0.0,0.0,5.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,7.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,26.0,27,0.0,0.0,12.0,1.0,3.0,0.0,0.0,6.0,137,0.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0
200904,2.1134166666666667,210,1.0,3.0,5,2.0,0.0,0.0,19.0,1.0,0.0,29,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,35,0.0,0.0,0.0,52,0.0,50,45,0.0,0.0,40,3.0,37,0.0,0.0,0.0,0.0,0.0,5.0,17,13.0,0.0,2.0,0.0,2.0,11.0,0.0,2.0,0.0,0.0,3,0.0,0.0,0.0,11.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,4.0,4.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,24,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,18,0.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0
200905,2.1188333333333333,290,0.0,12.0,14,4.0,0.0,8.0,58.0,0.0,0.0,29,2.0,2.0,2.0,0.0,1.0,6.0,2.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,164,0.0,0.0,0.0,83,2.0,152,135,0.0,0.0,53,6.0,55,1.0,0.0,1.0,0.0,0.0,12.0,19,4.0,0.0,1.0,0.0,8.0,6.0,2.0,0.0,1.0,1.0,16,0.0,0.0,2.0,4.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,22.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0,18,3.0,0.0,8.0,1.0,3.0,0.0,0.0,1.0,35,0.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0
200906,2.12425,244,0.0,9.0,43,2.0,4.0,0.0,63.0,1.0,0.0,51,2.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,12.0,21.0,3.0,0.0,0.0,5.0,113,2.0,0.0,0.0,123,3.0,187,176,0.0,2.0,50,59.0,105,0.0,0.0,1.0,2.0,0.0,50.0,21,4.0,0.0,4.0,0.0,19.0,9.0,3.0,1.0,0.0,0.0,18,0.0,0.0,2.0,10.0,0.0,2.0,3.0,16.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,77.0,24.0,0.0,3.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,23.0,0.0,0.0,6.0,0.0,10.0,0.0,21.0,47,6.0,0.0,3.0,3.0,6.0,3.0,0.0,7.0,61,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0
200907,2.1296666666666666,68,0.0,4.0,7,2.0,2.0,0.0,13.0,0.0,0.0,12,1.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,2.0,0.0,0.0,73,0.0,0.0,0.0,57,2.0,134,107,4.0,0.0,92,3.0,19,0.0,0.0,0.0,0.0,0.0,0.0,33,1.0,0.0,0.0,0.0,6.0,3.0,0.0,3.0,0.0,0.0,8,6.0,0.0,0.0,3.0,0.0,0.0,4.0,15.0,0.0,2.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,7.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,18.0,15.0,19,0.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,23,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
200908,2.135083333333333,56,0.0,5.0,10,5.0,4.0,2.0,0.0,1.0,4.0,22,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,11,0.0,36,34,0.0,0.0,33,0.0,36,0.0,0.0,0.0,0.0,0.0,4.0,18,0.0,0.0,0.0,0.0,6.0,1.0,0.0,2.0,0.0,0.0,8,0.0,0.0,0.0,9.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,13.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,45,2.0,0.0,4.0,13.0,4.0,0.0,0.0,1.0,47,0.0,1.0,9.0,0.0,0.0,0.0,2.0,0.0
200909,2.1405000000000003,130,0.0,20.0,27,14.0,2.0,10.0,12.0,0.0,0.0,48,2.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,16.0,1.0,0.0,4.0,0.0,0.0,53,0.0,0.0,0.0,76,0.0,173,156,3.0,13.0,20,4.0,44,0.0,0.0,0.0,0.0,0.0,20.0,46,2.0,0.0,6.0,0.0,4.0,17.0,2.0,2.0,0.0,1.0,13,0.0,0.0,0.0,25.0,4.0,2.0,5.0,25.0,7.0,0.0,4.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,47.0,20.0,0.0,7.0,3.0,0.0,27.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,4.0,0.0,0.0,8.0,0.0,9.0,109,9.0,24.0,4.0,0.0,18.0,0.0,0.0,8.0,168,0.0,4.0,131.0,0.0,0.0,0.0,2.0,0.0
200910,2.145916666666667,61,0.0,5.0,14,5.0,1.0,7.0,2.0,0.0,0.0,20,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,29,0.0,43,48,0.0,0.0,42,5.0,33,2.0,0.0,0.0,0.0,0.0,0.0,16,3.0,3.0,0.0,0.0,14.0,5.0,0.0,1.0,0.0,0.0,7,0.0,0.0,1.0,6.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,25.0,0.0,1.0,1.0,0.0,11.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,4.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,52,0.0,0.0,16.0,5.0,32.0,2.0,1.0,2.0,39,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
200911,2.151333333333333,169,0.0,10.0,61,2.0,6.0,4.0,10.0,7.0,0.0,49,0.0,0.0,27.0,0.0,0.0,1.0,2.0,0.0,30.0,2.0,0.0,15.0,0.0,2.0,58,0.0,0.0,0.0,21,0.0,120,101,0.0,0.0,50,0.0,52,0.0,0.0,0.0,0.0,0.0,6.0,76,0.0,0.0,3.0,0.0,23.0,4.0,0.0,34.0,0.0,2.0,5,3.0,1.0,1.0,13.0,0.0,3.0,4.0,14.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,31.0,0.0,5.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,17.0,45,1.0,0.0,5.0,0.0,12.0,1.0,0.0,0.0,58,0.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0
200912,2.15675,85,2.0,11.0,21,9.0,5.0,1.0,1.0,0.0,0.0,26,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,5.0,1.0,1.0,0.0,0.0,16,0.0,0.0,0.0,26,4.0,83,88,1.0,4.0,20,2.0,30,0.0,0.0,0.0,0.0,0.0,12.0,21,13.0,0.0,7.0,0.0,17.0,2.0,1.0,6.0,0.0,0.0,3,1.0,1.0,0.0,10.0,0.0,0.0,2.0,18.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,5.0,15.0,0.0,14.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,38,6.0,1.0,14.0,1.0,3.0,0.0,0.0,0.0,65,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
201001,2.162166666666667,66,0.0,4.0,9,5.0,5.0,2.0,19.0,1.0,0.0,31,4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,18.0,3.0,0.0,2.0,0.0,0.0,22,1.0,0.0,0.0,39,0.0,59,61,1.0,0.0,43,26.0,34,0.0,0.0,9.0,27.0,15.0,29.0,33,1.0,0.0,0.0,0.0,14.0,6.0,1.0,14.0,0.0,4.0,17,0.0,0.0,0.0,5.0,0.0,0.0,1.0,9.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,21.0,0.0,19.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15,5.0,0.0,3.0,2.0,5.0,0.0,0.0,0.0,40,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
