MonthYear,GPI,event_count_10,event_count_11,event_count_12,event_count_13,event_count_14,event_count_15,event_count_16,event_count_17,event_count_18,event_count_19,event_count_20,event_count_21,event_count_22,event_count_23,event_count_24,event_count_25,event_count_26,event_count_27,event_count_28,event_count_30,event_count_31,event_count_32,event_count_33,event_count_34,event_count_35,event_count_36,event_count_37,event_count_38,event_count_39,event_count_40,event_count_41,event_count_42,event_count_43,event_count_44,event_count_45,event_count_46,event_count_50,event_count_51,event_count_52,event_count_53,event_count_54,event_count_55,event_count_56,event_count_57,event_count_60,event_count_61,event_count_62,event_count_63,event_count_64,event_count_70,event_count_71,event_count_72,event_count_73,event_count_74,event_count_75,event_count_80,event_count_81,event_count_82,event_count_83,event_count_84,event_count_85,event_count_86,event_count_87,event_count_90,event_count_91,event_count_92,event_count_93,event_count_100,event_count_101,event_count_102,event_count_103,event_count_104,event_count_105,event_count_106,event_count_110,event_count_111,event_count_112,event_count_113,event_count_114,event_count_115,event_count_116,event_count_120,event_count_121,event_count_122,event_count_123,event_count_124,event_count_125,event_count_127,event_count_128,event_count_129,event_count_130,event_count_131,event_count_132,event_count_133,event_count_134,event_count_136,event_count_137,event_count_138,event_count_139,event_count_140,event_count_141,event_count_142,event_count_143,event_count_144,event_count_145,event_count_150,event_count_151,event_count_152,event_count_153,event_count_154,event_count_160,event_count_161,event_count_162,event_count_163,event_count_164,event_count_166,event_count_170,event_count_171,event_count_172,event_count_173,event_count_174,event_count_175,event_count_180,event_count_181,event_count_182,event_count_183,event_count_185,event_count_186,event_count_190,event_count_191,event_count_192,event_count_193,event_count_194,event_count_195,event_count_201,event_count_202,event_count_203
200901,1.6883333333333332,244,12.0,53.0,37.0,21.0,3.0,17.0,1.0,5.0,2.0,110,3.0,0.0,4.0,0.0,5.0,8.0,0.0,1.0,30,9.0,3.0,3.0,0.0,4.0,78,0.0,0.0,0.0,153,4.0,136,121,0.0,0.0,49.0,7.0,89,2.0,0.0,0.0,3.0,0.0,23.0,44.0,8.0,0.0,4.0,0.0,15,48,0.0,11.0,0.0,0.0,21.0,10.0,1.0,5.0,13.0,0.0,0.0,3.0,49.0,1.0,0.0,0.0,29.0,0.0,0.0,0.0,4.0,0.0,0.0,71.0,29.0,48.0,0.0,13.0,0.0,0.0,56,0.0,0.0,0.0,3.0,7.0,0.0,2.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,5.0,0.0,0.0,1.0,4.0,12.0,54,3.0,0.0,12.0,0.0,2.0,0.0,0.0,1.0,24.0,1.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0
200902,1.6871666666666667,248,19.0,48.0,51.0,21.0,2.0,8.0,7.0,1.0,2.0,101,3.0,3.0,7.0,0.0,5.0,1.0,0.0,0.0,16,10.0,0.0,5.0,0.0,4.0,86,0.0,0.0,0.0,124,2.0,132,123,0.0,0.0,48.0,23.0,80,2.0,1.0,0.0,0.0,0.0,18.0,46.0,9.0,14.0,0.0,2.0,29,41,0.0,1.0,0.0,0.0,17.0,2.0,2.0,14.0,13.0,0.0,0.0,6.0,24.0,0.0,2.0,0.0,44.0,0.0,0.0,0.0,3.0,0.0,0.0,80.0,22.0,54.0,0.0,2.0,1.0,0.0,38,0.0,1.0,1.0,0.0,4.0,0.0,11.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,59,2.0,0.0,6.0,0.0,4.0,0.0,0.0,1.0,21.0,3.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0
200903,1.686,299,17.0,40.0,45.0,17.0,1.0,12.0,6.0,4.0,0.0,148,1.0,1.0,8.0,3.0,2.0,5.0,2.0,0.0,33,7.0,0.0,4.0,0.0,5.0,99,0.0,0.0,0.0,111,0.0,184,174,0.0,2.0,75.0,23.0,126,0.0,0.0,0.0,3.0,1.0,5.0,27.0,14.0,1.0,0.0,1.0,43,28,6.0,7.0,0.0,0.0,12.0,0.0,5.0,3.0,23.0,1.0,5.0,1.0,19.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,2.0,0.0,0.0,58.0,25.0,56.0,0.0,14.0,4.0,0.0,57,0.0,0.0,0.0,0.0,7.0,0.0,1.0,1.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,4.0,37.0,79,0.0,0.0,20.0,0.0,2.0,0.0,0.0,1.0,23.0,1.0,15.0,11.0,0.0,0.0,0.0,1.0,0.0
200904,1.6880000000000002,281,2.0,41.0,31.0,31.0,3.0,5.0,7.0,6.0,0.0,115,4.0,1.0,3.0,0.0,3.0,9.0,0.0,0.0,39,18.0,4.0,7.0,0.0,2.0,82,0.0,0.0,0.0,89,1.0,131,127,0.0,0.0,29.0,5.0,163,2.0,0.0,1.0,2.0,1.0,14.0,27.0,13.0,5.0,0.0,0.0,21,25,1.0,6.0,0.0,0.0,31.0,2.0,3.0,1.0,6.0,0.0,0.0,2.0,14.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,15.0,49.0,2.0,17.0,0.0,0.0,68,0.0,2.0,0.0,1.0,4.0,1.0,3.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,11.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,42,0.0,0.0,2.0,0.0,10.0,0.0,0.0,2.0,36.0,0.0,4.0,3.0,0.0,2.0,0.0,0.0,0.0
200905,1.69,383,6.0,62.0,89.0,45.0,7.0,12.0,19.0,0.0,0.0,183,0.0,3.0,2.0,5.0,1.0,2.0,1.0,3.0,34,3.0,17.0,5.0,2.0,6.0,95,1.0,0.0,0.0,90,0.0,209,190,0.0,7.0,58.0,32.0,280,4.0,8.0,0.0,4.0,0.0,42.0,53.0,17.0,10.0,0.0,0.0,19,31,0.0,3.0,1.0,0.0,25.0,4.0,4.0,15.0,24.0,0.0,3.0,7.0,39.0,0.0,0.0,0.0,38.0,1.0,1.0,0.0,0.0,1.0,0.0,191.0,26.0,90.0,0.0,21.0,6.0,0.0,102,0.0,1.0,7.0,2.0,13.0,8.0,9.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,14.0,0.0,1.0,3.0,0.0,2.0,3.0,4.0,0.0,3.0,18.0,0.0,1.0,2.0,0.0,0.0,0.0,5.0,24.0,72,4.0,4.0,7.0,0.0,13.0,0.0,0.0,7.0,56.0,8.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0
200906,1.692,157,4.0,17.0,31.0,24.0,0.0,0.0,3.0,0.0,0.0,89,2.0,3.0,2.0,1.0,2.0,6.0,0.0,0.0,17,0.0,9.0,4.0,0.0,2.0,37,0.0,0.0,0.0,27,4.0,115,100,6.0,0.0,53.0,5.0,113,1.0,0.0,0.0,0.0,0.0,19.0,23.0,28.0,0.0,1.0,0.0,19,25,2.0,11.0,4.0,0.0,20.0,0.0,0.0,8.0,4.0,0.0,1.0,1.0,16.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,5.0,26.0,0.0,1.0,0.0,0.0,34,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,33,1.0,0.0,2.0,0.0,5.0,0.0,0.0,1.0,41.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0
200907,1.694,69,1.0,8.0,10.0,5.0,0.0,3.0,1.0,0.0,0.0,46,0.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,7,0.0,0.0,3.0,0.0,0.0,14,0.0,0.0,0.0,23,0.0,46,39,0.0,4.0,15.0,2.0,34,1.0,0.0,0.0,0.0,0.0,7.0,9.0,14.0,0.0,0.0,0.0,21,24,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,18.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,13.0,8.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,2.0,4.0,7.0,12,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,11.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0
200908,1.696,133,4.0,26.0,37.0,9.0,5.0,1.0,4.0,0.0,0.0,74,1.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,34,3.0,0.0,5.0,0.0,0.0,55,0.0,0.0,0.0,39,2.0,101,99,0.0,0.0,28.0,13.0,64,1.0,0.0,0.0,0.0,0.0,7.0,14.0,21.0,2.0,1.0,0.0,24,18,2.0,2.0,0.0,0.0,25.0,4.0,0.0,0.0,10.0,0.0,0.0,4.0,24.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,2.0,0.0,0.0,21.0,12.0,32.0,0.0,5.0,0.0,0.0,12,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,84,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,9.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
200909,1.6980000000000002,113,3.0,21.0,24.0,9.0,0.0,7.0,4.0,1.0,2.0,45,0.0,0.0,2.0,0.0,0.0,4.0,1.0,0.0,12,16.0,0.0,7.0,0.0,0.0,46,0.0,0.0,0.0,47,2.0,74,71,0.0,0.0,35.0,5.0,41,0.0,0.0,0.0,0.0,0.0,17.0,9.0,16.0,0.0,0.0,1.0,18,15,1.0,7.0,0.0,0.0,10.0,3.0,0.0,0.0,13.0,0.0,0.0,3.0,15.0,0.0,0.0,1.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,9.0,20.0,0.0,3.0,0.0,0.0,19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,5.0,18,10.0,0.0,0.0,4.0,8.0,0.0,0.0,1.0,14.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
200910,1.7,130,1.0,26.0,35.0,9.0,3.0,2.0,5.0,1.0,0.0,45,3.0,1.0,6.0,0.0,1.0,2.0,0.0,0.0,10,7.0,0.0,6.0,0.0,0.0,45,0.0,0.0,0.0,63,12.0,111,114,0.0,0.0,5.0,12.0,60,0.0,0.0,0.0,0.0,1.0,52.0,8.0,3.0,0.0,0.0,0.0,18,23,0.0,8.0,1.0,0.0,6.0,1.0,0.0,1.0,14.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,19.0,15.0,0.0,1.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,41,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0
200911,1.702,55,0.0,1.0,10.0,3.0,0.0,0.0,0.0,2.0,2.0,35,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,3,5.0,0.0,2.0,0.0,0.0,23,0.0,0.0,0.0,62,0.0,51,47,0.0,0.0,36.0,5.0,23,1.0,0.0,0.0,0.0,0.0,6.0,3.0,11.0,0.0,0.0,0.0,6,19,0.0,9.0,0.0,0.0,4.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,20.0,0.0,10.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,48,5.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
200912,1.704,124,0.0,11.0,24.0,1.0,1.0,5.0,0.0,0.0,0.0,89,0.0,1.0,17.0,0.0,3.0,0.0,0.0,1.0,12,10.0,0.0,1.0,0.0,0.0,8,0.0,0.0,0.0,32,0.0,77,79,0.0,0.0,20.0,0.0,18,0.0,0.0,2.0,2.0,0.0,0.0,25.0,1.0,5.0,1.0,0.0,12,12,0.0,4.0,0.0,0.0,6.0,1.0,0.0,1.0,7.0,1.0,0.0,5.0,9.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,23.0,1.0,2.0,0.0,0.0,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,7.0,49,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,26.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
201001,1.706,127,1.0,11.0,23.0,6.0,2.0,17.0,5.0,0.0,0.0,92,2.0,0.0,17.0,0.0,8.0,6.0,0.0,1.0,14,8.0,0.0,7.0,0.0,2.0,72,0.0,0.0,0.0,61,0.0,100,94,0.0,3.0,42.0,14.0,73,1.0,0.0,0.0,0.0,0.0,23.0,12.0,6.0,0.0,1.0,0.0,16,23,0.0,3.0,0.0,0.0,6.0,15.0,0.0,0.0,30.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,16.0,21.0,17.0,0.0,9.0,0.0,0.0,40,0.0,0.0,0.0,13.0,0.0,0.0,2.0,0.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,107,3.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,30.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0
