,ActionGeo_CountryCode,MonthYear,EventBaseCode,eventcount
0,MZ,200803,10,90
1,MZ,200804,10,96
2,MZ,200805,10,162
3,MZ,200806,10,90
4,MZ,200807,10,113
5,MZ,200808,10,68
6,MZ,200809,10,74
7,MZ,200810,10,101
8,MZ,200811,10,140
9,MZ,200812,10,98
10,MZ,200901,10,139
11,MZ,200902,10,133
12,MZ,200903,10,167
13,MZ,200904,10,123
14,MZ,200905,10,141
15,MZ,200906,10,143
16,MZ,200907,10,96
17,MZ,200908,10,169
18,MZ,200909,10,179
19,MZ,200910,10,299
20,MZ,200911,10,177
21,MZ,200912,10,128
22,MZ,201001,10,107
23,MZ,201002,10,91
24,MZ,201003,10,46
25,MZ,201004,10,67
26,MZ,201005,10,58
27,MZ,201006,10,30
28,MZ,201007,10,46
29,MZ,201008,10,108
30,MZ,201009,10,307
31,MZ,201010,10,118
32,MZ,201011,10,137
33,MZ,201012,10,125
34,MZ,201101,10,101
35,MZ,201102,10,120
36,MZ,201103,10,124
37,MZ,201104,10,125
38,MZ,201105,10,89
39,MZ,201106,10,120
40,MZ,201107,10,61
41,MZ,201108,10,75
42,MZ,201109,10,97
43,MZ,201110,10,107
44,MZ,201111,10,185
45,MZ,201112,10,96
46,MZ,201201,10,90
47,MZ,201202,10,114
48,MZ,201203,10,130
49,MZ,201204,10,122
50,MZ,201205,10,116
51,MZ,201206,10,116
52,MZ,201207,10,93
53,MZ,201208,10,166
54,MZ,201209,10,99
55,MZ,201210,10,107
56,MZ,201211,10,103
57,MZ,201212,10,89
58,MZ,201301,10,149
59,MZ,201302,10,98
60,MZ,201303,10,139
61,MZ,201304,10,74
62,MZ,201305,10,62
63,MZ,201306,10,192
64,MZ,201307,10,174
65,MZ,201308,10,111
66,MZ,201309,10,110
67,MZ,201310,10,223
68,MZ,201311,10,280
69,MZ,201312,10,127
70,MZ,201401,10,112
71,MZ,201402,10,99
72,MZ,201403,10,172
73,MZ,201404,10,175
74,MZ,201405,10,128
75,MZ,201406,10,143
76,MZ,201407,10,161
77,MZ,201408,10,178
78,MZ,201409,10,168
79,MZ,201410,10,403
80,MZ,201411,10,142
81,MZ,201412,10,155
82,MZ,201501,10,372
83,MZ,201502,10,175
84,MZ,201503,10,402
85,MZ,201504,10,253
86,MZ,201505,10,252
87,MZ,201506,10,285
88,MZ,201507,10,269
89,MZ,201508,10,242
90,MZ,201509,10,396
91,MZ,201510,10,257
92,MZ,201511,10,248
93,MZ,201512,10,225
94,MZ,201601,10,310
95,MZ,201602,10,320
96,MZ,201603,10,449
97,MZ,201604,10,323
98,MZ,201605,10,327
99,MZ,201606,10,279
100,MZ,201607,10,315
101,MZ,201608,10,276
102,MZ,201609,10,242
103,MZ,201610,10,248
104,MZ,201611,10,372
105,MZ,201612,10,262
106,MZ,201701,10,157
107,MZ,201702,10,272
108,MZ,201703,10,171
109,MZ,201704,10,131
110,MZ,201705,10,209
111,MZ,201706,10,234
112,MZ,201707,10,135
113,MZ,201708,10,157
114,MZ,201709,10,207
115,MZ,201710,10,302
116,MZ,201711,10,215
117,MZ,201712,10,133
118,MZ,201801,10,140
119,MZ,201802,10,189
120,MZ,201803,10,212
121,MZ,201804,10,133
122,MZ,201805,10,315
123,MZ,201806,10,197
124,MZ,201807,10,218
125,MZ,201808,10,178
126,MZ,201809,10,148
127,MZ,201810,10,221
128,MZ,201811,10,239
129,MZ,201812,10,163
130,MZ,201901,10,279
131,MZ,201902,10,178
132,MZ,201903,10,910
133,MZ,201904,10,557
134,MZ,201905,10,359
135,MZ,201906,10,233
136,MZ,201907,10,225
137,MZ,201908,10,256
138,MZ,201909,10,338
139,MZ,201910,10,385
140,MZ,201911,10,206
141,MZ,201912,10,118
142,MZ,202001,10,127
143,MZ,202002,10,152
144,MZ,202003,10,271
145,MZ,202004,10,264
146,MZ,202005,10,183
147,MZ,202006,10,166
148,MZ,202007,10,128
149,MZ,202008,10,237
150,MZ,202009,10,195
151,MZ,200803,11,1
152,MZ,200804,11,2
153,MZ,200809,11,1
154,MZ,200810,11,3
155,MZ,200811,11,4
156,MZ,200812,11,8
157,MZ,200901,11,4
158,MZ,200902,11,2
159,MZ,200903,11,3
160,MZ,200905,11,1
161,MZ,200907,11,3
162,MZ,200908,11,10
163,MZ,200909,11,1
164,MZ,200910,11,6
165,MZ,200911,11,2
166,MZ,200912,11,7
167,MZ,201002,11,2
168,MZ,201008,11,1
169,MZ,201010,11,3
170,MZ,201011,11,1
171,MZ,201012,11,6
172,MZ,201101,11,2
173,MZ,201102,11,1
174,MZ,201103,11,3
175,MZ,201104,11,5
176,MZ,201105,11,1
177,MZ,201106,11,1
178,MZ,201107,11,2
179,MZ,201109,11,1
180,MZ,201111,11,4
181,MZ,201112,11,1
182,MZ,201202,11,3
183,MZ,201208,11,2
184,MZ,201211,11,1
185,MZ,201301,11,1
186,MZ,201303,11,7
187,MZ,201304,11,4
188,MZ,201306,11,9
189,MZ,201307,11,9
190,MZ,201308,11,2
191,MZ,201309,11,4
192,MZ,201310,11,5
193,MZ,201311,11,2
194,MZ,201312,11,1
195,MZ,201401,11,4
196,MZ,201403,11,6
197,MZ,201404,11,2
198,MZ,201406,11,3
199,MZ,201407,11,2
200,MZ,201408,11,3
201,MZ,201409,11,5
202,MZ,201410,11,2
203,MZ,201411,11,3
204,MZ,201502,11,9
205,MZ,201503,11,3
206,MZ,201504,11,3
207,MZ,201505,11,15
208,MZ,201506,11,5
209,MZ,201507,11,3
210,MZ,201508,11,2
211,MZ,201509,11,37
212,MZ,201510,11,13
213,MZ,201511,11,2
214,MZ,201601,11,4
215,MZ,201602,11,2
216,MZ,201603,11,8
217,MZ,201604,11,1
218,MZ,201605,11,10
219,MZ,201606,11,7
220,MZ,201607,11,5
221,MZ,201608,11,2
222,MZ,201609,11,2
223,MZ,201610,11,13
224,MZ,201611,11,3
225,MZ,201612,11,2
226,MZ,201701,11,3
227,MZ,201704,11,4
228,MZ,201706,11,3
229,MZ,201707,11,4
230,MZ,201709,11,4
231,MZ,201710,11,3
232,MZ,201711,11,1
233,MZ,201801,11,8
234,MZ,201803,11,1
235,MZ,201804,11,2
236,MZ,201805,11,5
237,MZ,201806,11,7
238,MZ,201807,11,1
239,MZ,201808,11,12
240,MZ,201809,11,4
241,MZ,201811,11,1
242,MZ,201812,11,3
243,MZ,201901,11,14
244,MZ,201902,11,2
245,MZ,201903,11,17
246,MZ,201904,11,1
247,MZ,201905,11,4
248,MZ,201906,11,7
249,MZ,201908,11,10
250,MZ,201909,11,3
251,MZ,201910,11,12
252,MZ,201911,11,6
253,MZ,201912,11,3
254,MZ,202001,11,10
255,MZ,202002,11,5
256,MZ,202003,11,6
257,MZ,202004,11,15
258,MZ,202005,11,7
259,MZ,202006,11,9
260,MZ,202007,11,7
261,MZ,202008,11,10
262,MZ,202009,11,20
263,MZ,200803,12,18
264,MZ,200804,12,12
265,MZ,200805,12,30
266,MZ,200806,12,26
267,MZ,200807,12,16
268,MZ,200808,12,9
269,MZ,200809,12,16
270,MZ,200810,12,23
271,MZ,200811,12,24
272,MZ,200812,12,19
273,MZ,200901,12,31
274,MZ,200902,12,20
275,MZ,200903,12,37
276,MZ,200904,12,21
277,MZ,200905,12,21
278,MZ,200906,12,16
279,MZ,200907,12,15
280,MZ,200908,12,22
281,MZ,200909,12,31
282,MZ,200910,12,63
283,MZ,200911,12,21
284,MZ,200912,12,20
285,MZ,201001,12,17
286,MZ,201002,12,14
287,MZ,201003,12,3
288,MZ,201004,12,20
289,MZ,201005,12,5
290,MZ,201006,12,5
291,MZ,201007,12,7
292,MZ,201008,12,17
293,MZ,201009,12,54
294,MZ,201010,12,17
295,MZ,201011,12,29
296,MZ,201012,12,18
297,MZ,201101,12,23
298,MZ,201102,12,21
299,MZ,201103,12,33
300,MZ,201104,12,21
301,MZ,201105,12,16
302,MZ,201106,12,22
303,MZ,201107,12,6
304,MZ,201108,12,5
305,MZ,201109,12,6
306,MZ,201110,12,19
307,MZ,201111,12,16
308,MZ,201112,12,21
309,MZ,201201,12,10
310,MZ,201202,12,6
311,MZ,201203,12,23
312,MZ,201204,12,14
313,MZ,201205,12,18
314,MZ,201206,12,21
315,MZ,201207,12,16
316,MZ,201208,12,29
317,MZ,201209,12,18
318,MZ,201210,12,6
319,MZ,201211,12,25
320,MZ,201212,12,3
321,MZ,201301,12,48
322,MZ,201302,12,32
323,MZ,201303,12,22
324,MZ,201304,12,13
325,MZ,201305,12,4
326,MZ,201306,12,37
327,MZ,201307,12,24
328,MZ,201308,12,31
329,MZ,201309,12,13
330,MZ,201310,12,82
331,MZ,201311,12,59
332,MZ,201312,12,20
333,MZ,201401,12,27
334,MZ,201402,12,9
335,MZ,201403,12,12
336,MZ,201404,12,11
337,MZ,201405,12,20
338,MZ,201406,12,36
339,MZ,201407,12,14
340,MZ,201408,12,34
341,MZ,201409,12,10
342,MZ,201410,12,64
343,MZ,201411,12,13
344,MZ,201412,12,25
345,MZ,201501,12,56
346,MZ,201502,12,45
347,MZ,201503,12,43
348,MZ,201504,12,136
349,MZ,201505,12,58
350,MZ,201506,12,52
351,MZ,201507,12,53
352,MZ,201508,12,50
353,MZ,201509,12,51
354,MZ,201510,12,53
355,MZ,201511,12,31
356,MZ,201512,12,33
357,MZ,201601,12,32
358,MZ,201602,12,53
359,MZ,201603,12,38
360,MZ,201604,12,67
361,MZ,201605,12,46
362,MZ,201606,12,35
363,MZ,201607,12,36
364,MZ,201608,12,24
365,MZ,201609,12,46
366,MZ,201610,12,41
367,MZ,201611,12,45
368,MZ,201612,12,37
369,MZ,201701,12,34
370,MZ,201702,12,36
371,MZ,201703,12,19
372,MZ,201704,12,11
373,MZ,201705,12,25
374,MZ,201706,12,33
375,MZ,201707,12,25
376,MZ,201708,12,17
377,MZ,201709,12,28
378,MZ,201710,12,45
379,MZ,201711,12,24
380,MZ,201712,12,20
381,MZ,201801,12,17
382,MZ,201802,12,11
383,MZ,201803,12,24
384,MZ,201804,12,36
385,MZ,201805,12,43
386,MZ,201806,12,59
387,MZ,201807,12,26
388,MZ,201808,12,34
389,MZ,201809,12,21
390,MZ,201810,12,35
391,MZ,201811,12,46
392,MZ,201812,12,22
393,MZ,201901,12,33
394,MZ,201902,12,11
395,MZ,201903,12,201
396,MZ,201904,12,140
397,MZ,201905,12,68
398,MZ,201906,12,22
399,MZ,201907,12,61
400,MZ,201908,12,36
401,MZ,201909,12,50
402,MZ,201910,12,86
403,MZ,201911,12,27
404,MZ,201912,12,35
405,MZ,202001,12,42
406,MZ,202002,12,28
407,MZ,202003,12,36
408,MZ,202004,12,55
409,MZ,202005,12,51
410,MZ,202006,12,34
411,MZ,202007,12,46
412,MZ,202008,12,59
413,MZ,202009,12,41
414,MZ,200803,13,32
415,MZ,200804,13,28
416,MZ,200805,13,31
417,MZ,200806,13,28
418,MZ,200807,13,30
419,MZ,200808,13,12
420,MZ,200809,13,27
421,MZ,200810,13,28
422,MZ,200811,13,39
423,MZ,200812,13,24
424,MZ,200901,13,41
425,MZ,200902,13,25
426,MZ,200903,13,31
427,MZ,200904,13,31
428,MZ,200905,13,26
429,MZ,200906,13,22
430,MZ,200907,13,14
431,MZ,200908,13,53
432,MZ,200909,13,52
433,MZ,200910,13,73
434,MZ,200911,13,29
435,MZ,200912,13,39
436,MZ,201001,13,37
437,MZ,201002,13,13
438,MZ,201003,13,11
439,MZ,201004,13,17
440,MZ,201005,13,3
441,MZ,201006,13,5
442,MZ,201007,13,13
443,MZ,201008,13,23
444,MZ,201009,13,73
445,MZ,201010,13,20
446,MZ,201011,13,34
447,MZ,201012,13,18
448,MZ,201101,13,33
449,MZ,201102,13,26
450,MZ,201103,13,38
451,MZ,201104,13,15
452,MZ,201105,13,28
453,MZ,201106,13,28
454,MZ,201107,13,22
455,MZ,201108,13,9
456,MZ,201109,13,24
457,MZ,201110,13,27
458,MZ,201111,13,15
459,MZ,201112,13,31
460,MZ,201201,13,39
461,MZ,201202,13,20
462,MZ,201203,13,25
463,MZ,201204,13,19
464,MZ,201205,13,29
465,MZ,201206,13,12
466,MZ,201207,13,13
467,MZ,201208,13,51
468,MZ,201209,13,8
469,MZ,201210,13,15
470,MZ,201211,13,17
471,MZ,201212,13,14
472,MZ,201301,13,29
473,MZ,201302,13,16
474,MZ,201303,13,30
475,MZ,201304,13,9
476,MZ,201305,13,15
477,MZ,201306,13,68
478,MZ,201307,13,70
479,MZ,201308,13,39
480,MZ,201309,13,24
481,MZ,201310,13,73
482,MZ,201311,13,60
483,MZ,201312,13,38
484,MZ,201401,13,32
485,MZ,201402,13,30
486,MZ,201403,13,39
487,MZ,201404,13,41
488,MZ,201405,13,28
489,MZ,201406,13,33
490,MZ,201407,13,15
491,MZ,201408,13,49
492,MZ,201409,13,33
493,MZ,201410,13,92
494,MZ,201411,13,37
495,MZ,201412,13,32
496,MZ,201501,13,84
497,MZ,201502,13,43
498,MZ,201503,13,39
