,ActionGeo_CountryCode,MonthYear,EventBaseCode,eventcount
0,NI,200803,10,751
1,NI,200804,10,739
2,NI,200805,10,1019
3,NI,200806,10,896
4,NI,200807,10,899
5,NI,200808,10,728
6,NI,200809,10,798
7,NI,200810,10,818
8,NI,200811,10,985
9,NI,200812,10,1159
10,NI,200901,10,2360
11,NI,200902,10,2103
12,NI,200903,10,2627
13,NI,200904,10,2806
14,NI,200905,10,3194
15,NI,200906,10,2598
16,NI,200907,10,2148
17,NI,200908,10,3773
18,NI,200909,10,3085
19,NI,200910,10,3300
20,NI,200911,10,2391
21,NI,200912,10,4600
22,NI,201001,10,5266
23,NI,201002,10,3494
24,NI,201003,10,1092
25,NI,201004,10,1479
26,NI,201005,10,1134
27,NI,201006,10,793
28,NI,201007,10,1162
29,NI,201008,10,3475
30,NI,201009,10,2860
31,NI,201010,10,2789
32,NI,201011,10,3338
33,NI,201012,10,3799
34,NI,201101,10,3589
35,NI,201102,10,2966
36,NI,201103,10,4094
37,NI,201104,10,3699
38,NI,201105,10,2557
39,NI,201106,10,3046
40,NI,201107,10,3937
41,NI,201108,10,4763
42,NI,201109,10,3696
43,NI,201110,10,3433
44,NI,201111,10,4291
45,NI,201112,10,3329
46,NI,201201,10,4232
47,NI,201202,10,4739
48,NI,201203,10,5289
49,NI,201204,10,5079
50,NI,201205,10,4782
51,NI,201206,10,4141
52,NI,201207,10,4623
53,NI,201208,10,4129
54,NI,201209,10,4086
55,NI,201210,10,4662
56,NI,201211,10,4969
57,NI,201212,10,4306
58,NI,201301,10,3971
59,NI,201302,10,3677
60,NI,201303,10,4965
61,NI,201304,10,1100
62,NI,201305,10,1276
63,NI,201306,10,3156
64,NI,201307,10,6140
65,NI,201308,10,6281
66,NI,201309,10,6851
67,NI,201310,10,6946
68,NI,201311,10,6190
69,NI,201312,10,5483
70,NI,201401,10,4743
71,NI,201402,10,6086
72,NI,201403,10,6078
73,NI,201404,10,7293
74,NI,201405,10,9649
75,NI,201406,10,7265
76,NI,201407,10,7606
77,NI,201408,10,7660
78,NI,201409,10,10313
79,NI,201410,10,10344
80,NI,201411,10,11374
81,NI,201412,10,9890
82,NI,201501,10,12280
83,NI,201502,10,12510
84,NI,201503,10,16001
85,NI,201504,10,13464
86,NI,201505,10,12201
87,NI,201506,10,12512
88,NI,201507,10,15043
89,NI,201508,10,13876
90,NI,201509,10,14189
91,NI,201510,10,13133
92,NI,201511,10,12370
93,NI,201512,10,13367
94,NI,201601,10,13299
95,NI,201602,10,13291
96,NI,201603,10,13434
97,NI,201604,10,14098
98,NI,201605,10,16803
99,NI,201606,10,15769
100,NI,201607,10,15859
101,NI,201608,10,16998
102,NI,201609,10,14558
103,NI,201610,10,15477
104,NI,201611,10,15252
105,NI,201612,10,13713
106,NI,201701,10,15761
107,NI,201702,10,14113
108,NI,201703,10,16031
109,NI,201704,10,14128
110,NI,201705,10,15588
111,NI,201706,10,14792
112,NI,201707,10,15265
113,NI,201708,10,14084
114,NI,201709,10,12888
115,NI,201710,10,14238
116,NI,201711,10,14057
117,NI,201712,10,12346
118,NI,201801,10,15573
119,NI,201802,10,15981
120,NI,201803,10,17109
121,NI,201804,10,14444
122,NI,201805,10,15787
123,NI,201806,10,12870
124,NI,201807,10,15426
125,NI,201808,10,15716
126,NI,201809,10,12852
127,NI,201810,10,12621
128,NI,201811,10,12311
129,NI,201812,10,11193
130,NI,201901,10,12340
131,NI,201902,10,12309
132,NI,201903,10,12418
133,NI,201904,10,12372
134,NI,201905,10,12781
135,NI,201906,10,11407
136,NI,201907,10,13155
137,NI,201908,10,12556
138,NI,201909,10,12168
139,NI,201910,10,12013
140,NI,201911,10,11514
141,NI,201912,10,10936
142,NI,202001,10,10399
143,NI,202002,10,11678
144,NI,202003,10,12586
145,NI,202004,10,12382
146,NI,202005,10,11951
