,ActionGeo_CountryCode,MonthYear,EventBaseCode,eventcount
0,MR,200803,10,19
1,MR,200804,10,32
2,MR,200805,10,18
3,MR,200806,10,16
4,MR,200807,10,25
5,MR,200808,10,169
6,MR,200809,10,36
7,MR,200810,10,48
8,MR,200811,10,36
9,MR,200812,10,84
10,MR,200901,10,68
11,MR,200902,10,32
12,MR,200903,10,77
13,MR,200904,10,48
14,MR,200905,10,69
15,MR,200906,10,54
16,MR,200907,10,71
17,MR,200908,10,52
18,MR,200909,10,23
19,MR,200910,10,25
20,MR,200911,10,26
21,MR,200912,10,85
22,MR,201001,10,56
23,MR,201002,10,36
24,MR,201003,10,12
25,MR,201004,10,22
26,MR,201005,10,16
27,MR,201006,10,8
28,MR,201007,10,37
29,MR,201008,10,51
30,MR,201009,10,80
31,MR,201010,10,30
32,MR,201011,10,19
33,MR,201012,10,13
34,MR,201101,10,44
35,MR,201102,10,43
36,MR,201103,10,25
37,MR,201104,10,26
38,MR,201105,10,34
39,MR,201106,10,67
40,MR,201107,10,34
41,MR,201108,10,24
42,MR,201109,10,27
43,MR,201110,10,34
44,MR,201111,10,57
45,MR,201112,10,47
46,MR,201201,10,54
47,MR,201202,10,65
48,MR,201203,10,243
49,MR,201204,10,59
50,MR,201205,10,53
51,MR,201206,10,35
52,MR,201207,10,46
53,MR,201208,10,27
54,MR,201209,10,193
55,MR,201210,10,153
56,MR,201211,10,208
57,MR,201212,10,65
58,MR,201301,10,621
59,MR,201302,10,118
60,MR,201303,10,173
61,MR,201304,10,85
62,MR,201305,10,122
63,MR,201306,10,126
64,MR,201307,10,104
65,MR,201308,10,52
66,MR,201309,10,42
67,MR,201310,10,159
68,MR,201311,10,99
69,MR,201312,10,23
70,MR,201401,10,29
71,MR,201402,10,38
72,MR,201403,10,69
73,MR,201404,10,56
74,MR,201405,10,46
75,MR,201406,10,112
76,MR,201407,10,54
77,MR,201408,10,43
78,MR,201409,10,46
79,MR,201410,10,41
80,MR,201411,10,89
81,MR,201412,10,67
82,MR,201501,10,113
83,MR,201502,10,46
84,MR,201503,10,69
85,MR,201504,10,93
