,ActionGeo_CountryCode,MonthYear,EventBaseCode,eventcount
0,IN,200803,10,3464
1,IN,200804,10,3246
2,IN,200805,10,3503
3,IN,200806,10,3052
4,IN,200807,10,3206
5,IN,200808,10,3471
6,IN,200809,10,2626
7,IN,200810,10,3538
8,IN,200811,10,4817
9,IN,200812,10,5765
10,IN,200901,10,6325
11,IN,200902,10,4600
12,IN,200903,10,3652
13,IN,200904,10,4241
14,IN,200905,10,4296
15,IN,200906,10,3507
16,IN,200907,10,3567
17,IN,200908,10,6083
18,IN,200909,10,6355
19,IN,200910,10,6282
20,IN,200911,10,5754
21,IN,200912,10,6186
22,IN,201001,10,6008
23,IN,201002,10,5529
24,IN,201003,10,1272
25,IN,201004,10,2529
26,IN,201005,10,2369
27,IN,201006,10,1906
28,IN,201007,10,2798
29,IN,201008,10,7125
30,IN,201009,10,7160
31,IN,201010,10,5106
32,IN,201011,10,6595
33,IN,201012,10,7229
34,IN,201101,10,5888
35,IN,201102,10,5383
36,IN,201103,10,6391
37,IN,201104,10,5528
38,IN,201105,10,4838
39,IN,201106,10,5285
40,IN,201107,10,6101
41,IN,201108,10,6130
42,IN,201109,10,5434
43,IN,201110,10,3269
44,IN,201111,10,4279
45,IN,201112,10,3328
46,IN,201201,10,4955
47,IN,201202,10,7647
48,IN,201203,10,7647
49,IN,201204,10,6894
50,IN,201205,10,6782
51,IN,201206,10,6309
52,IN,201207,10,6959
53,IN,201208,10,6705
54,IN,201209,10,6319
55,IN,201210,10,6826
56,IN,201211,10,6849
57,IN,201212,10,6950
58,IN,201301,10,7061
59,IN,201302,10,6408
60,IN,201303,10,7650
61,IN,201304,10,3152
62,IN,201305,10,2855
63,IN,201306,10,5408
64,IN,201307,10,9175
65,IN,201308,10,10328
66,IN,201309,10,10313
67,IN,201310,10,10101
68,IN,201311,10,9544
69,IN,201312,10,8935
70,IN,201401,10,7852
71,IN,201402,10,9421
72,IN,201403,10,9545
73,IN,201404,10,9710
74,IN,201405,10,9012
75,IN,201406,10,9314
76,IN,201407,10,12403
77,IN,201408,10,12254
78,IN,201409,10,12844
79,IN,201410,10,14303
80,IN,201411,10,13408
81,IN,201412,10,13907
82,IN,201501,10,15039
83,IN,201502,10,14613
84,IN,201503,10,17858
85,IN,201504,10,16667
86,IN,201505,10,14641
87,IN,201506,10,17085
88,IN,201507,10,18848
89,IN,201508,10,19444
90,IN,201509,10,17947
91,IN,201510,10,19020
92,IN,201511,10,17584
93,IN,201512,10,17434
94,IN,201601,10,17410
95,IN,201602,10,20166
96,IN,201603,10,17619
97,IN,201604,10,19570
98,IN,201605,10,21144
99,IN,201606,10,21670
100,IN,201607,10,21122
101,IN,201608,10,22894
102,IN,201609,10,22276
103,IN,201610,10,21102
104,IN,201611,10,20650
105,IN,201612,10,19694
106,IN,201701,10,21105
107,IN,201702,10,18954
108,IN,201703,10,20866
109,IN,201704,10,18154
110,IN,201705,10,18955
111,IN,201706,10,18325
112,IN,201707,10,18828
113,IN,201708,10,17403
114,IN,201709,10,17097
115,IN,201710,10,16632
116,IN,201711,10,17601
117,IN,201712,10,16880
118,IN,201801,10,18225
119,IN,201802,10,17627
120,IN,201803,10,18424
121,IN,201804,10,17111
122,IN,201805,10,18336
123,IN,201806,10,15231
124,IN,201807,10,17375
125,IN,201808,10,19917
126,IN,201809,10,16860
127,IN,201810,10,16494
128,IN,201811,10,15824
129,IN,201812,10,15022
130,IN,201901,10,16778
131,IN,201902,10,17409
132,IN,201903,10,17945
133,IN,201904,10,17520
134,IN,201905,10,15683
135,IN,201906,10,14512
136,IN,201907,10,16341
137,IN,201908,10,20030
138,IN,201909,10,17617
139,IN,201910,10,16873
140,IN,201911,10,15570
141,IN,201912,10,17354
142,IN,202001,10,15426
143,IN,202002,10,16408
144,IN,202003,10,16045
145,IN,202004,10,16485
146,IN,202005,10,16515
147,IN,202006,10,16672
148,IN,202007,10,17611
149,IN,202008,10,16212
150,IN,202009,10,14434
151,IN,200803,11,80
152,IN,200804,11,61
153,IN,200805,11,74
154,IN,200806,11,77
155,IN,200807,11,69
156,IN,200808,11,108
157,IN,200809,11,65
158,IN,200810,11,100
159,IN,200811,11,97
160,IN,200812,11,132
161,IN,200901,11,179
162,IN,200902,11,118
163,IN,200903,11,91
164,IN,200904,11,124
165,IN,200905,11,91
166,IN,200906,11,72
167,IN,200907,11,103
168,IN,200908,11,128
169,IN,200909,11,130
170,IN,200910,11,187
171,IN,200911,11,155
172,IN,200912,11,131
173,IN,201001,11,121
174,IN,201002,11,152
175,IN,201003,11,23
176,IN,201004,11,38
177,IN,201005,11,42
178,IN,201006,11,41
179,IN,201007,11,48
180,IN,201008,11,218
181,IN,201009,11,168
182,IN,201010,11,137
183,IN,201011,11,167
184,IN,201012,11,184
185,IN,201101,11,137
186,IN,201102,11,138
187,IN,201103,11,166
188,IN,201104,11,120
189,IN,201105,11,140
190,IN,201106,11,134
191,IN,201107,11,187
192,IN,201108,11,121
193,IN,201109,11,161
194,IN,201110,11,77
195,IN,201111,11,105
196,IN,201112,11,75
197,IN,201201,11,151
198,IN,201202,11,233
199,IN,201203,11,195
200,IN,201204,11,160
201,IN,201205,11,211
202,IN,201206,11,178
203,IN,201207,11,168
204,IN,201208,11,216
205,IN,201209,11,171
206,IN,201210,11,208
207,IN,201211,11,156
208,IN,201212,11,191
209,IN,201301,11,225
210,IN,201302,11,187
211,IN,201303,11,215
212,IN,201304,11,68
213,IN,201305,11,67
214,IN,201306,11,143
215,IN,201307,11,287
216,IN,201308,11,232
217,IN,201309,11,252
218,IN,201310,11,245
219,IN,201311,11,209
220,IN,201312,11,275
221,IN,201401,11,261
222,IN,201402,11,218
223,IN,201403,11,204
224,IN,201404,11,289
225,IN,201405,11,230
226,IN,201406,11,264
227,IN,201407,11,338
228,IN,201408,11,312
229,IN,201409,11,310
230,IN,201410,11,386
231,IN,201411,11,290
232,IN,201412,11,304
233,IN,201501,11,462
234,IN,201502,11,402
235,IN,201503,11,493
236,IN,201504,11,398
237,IN,201505,11,399
238,IN,201506,11,478
239,IN,201507,11,574
240,IN,201508,11,469
241,IN,201509,11,369
242,IN,201510,11,559
243,IN,201511,11,445
244,IN,201512,11,495
245,IN,201601,11,416
246,IN,201602,11,466
247,IN,201603,11,601
248,IN,201604,11,488
249,IN,201605,11,489
250,IN,201606,11,456
251,IN,201607,11,469
252,IN,201608,11,534
253,IN,201609,11,514
254,IN,201610,11,562
255,IN,201611,11,476
256,IN,201612,11,457
257,IN,201701,11,450
258,IN,201702,11,442
259,IN,201703,11,516
260,IN,201704,11,518
261,IN,201705,11,591
262,IN,201706,11,455
263,IN,201707,11,530
264,IN,201708,11,468
265,IN,201709,11,352
266,IN,201710,11,337
267,IN,201711,11,417
268,IN,201712,11,426
269,IN,201801,11,468
270,IN,201802,11,411
271,IN,201803,11,469
272,IN,201804,11,408
273,IN,201805,11,395
274,IN,201806,11,360
275,IN,201807,11,402
276,IN,201808,11,330
277,IN,201809,11,385
278,IN,201810,11,511
279,IN,201811,11,384
280,IN,201812,11,380
281,IN,201901,11,435
282,IN,201902,11,355
283,IN,201903,11,394
284,IN,201904,11,500
285,IN,201905,11,349
286,IN,201906,11,348
287,IN,201907,11,304
288,IN,201908,11,448
289,IN,201909,11,315
290,IN,201910,11,318
291,IN,201911,11,350
292,IN,201912,11,415
293,IN,202001,11,388
294,IN,202002,11,338
295,IN,202003,11,312
296,IN,202004,11,232
297,IN,202005,11,307
298,IN,202006,11,357
299,IN,202007,11,389
300,IN,202008,11,409
301,IN,202009,11,359
302,IN,200803,12,644
303,IN,200804,12,534
304,IN,200805,12,700
305,IN,200806,12,496
306,IN,200807,12,574
307,IN,200808,12,638
308,IN,200809,12,583
309,IN,200810,12,889
310,IN,200811,12,1082
311,IN,200812,12,1211
312,IN,200901,12,1160
313,IN,200902,12,840
314,IN,200903,12,666
315,IN,200904,12,820
316,IN,200905,12,874
317,IN,200906,12,645
318,IN,200907,12,618
319,IN,200908,12,1084
320,IN,200909,12,1343
321,IN,200910,12,1201
322,IN,200911,12,1142
323,IN,200912,12,1252
324,IN,201001,12,1119
325,IN,201002,12,1048
326,IN,201003,12,199
327,IN,201004,12,474
328,IN,201005,12,386
329,IN,201006,12,306
330,IN,201007,12,469
331,IN,201008,12,1374
332,IN,201009,12,1500
333,IN,201010,12,986
334,IN,201011,12,1095
335,IN,201012,12,1579
336,IN,201101,12,1074
337,IN,201102,12,1119
338,IN,201103,12,1232
339,IN,201104,12,1193
340,IN,201105,12,977
341,IN,201106,12,975
342,IN,201107,12,1105
343,IN,201108,12,1133
344,IN,201109,12,991
345,IN,201110,12,649
346,IN,201111,12,868
347,IN,201112,12,688
348,IN,201201,12,871
349,IN,201202,12,1303
350,IN,201203,12,1395
351,IN,201204,12,1330
352,IN,201205,12,1318
353,IN,201206,12,1212
354,IN,201207,12,1390
355,IN,201208,12,1384
356,IN,201209,12,1228
357,IN,201210,12,1178
358,IN,201211,12,1347
359,IN,201212,12,1445
360,IN,201301,12,1272
361,IN,201302,12,1205
362,IN,201303,12,1443
363,IN,201304,12,574
364,IN,201305,12,561
365,IN,201306,12,1208
366,IN,201307,12,1729
367,IN,201308,12,2084
368,IN,201309,12,1965
369,IN,201310,12,2054
370,IN,201311,12,1722
371,IN,201312,12,1923
372,IN,201401,12,1449
373,IN,201402,12,1804
374,IN,201403,12,1685
375,IN,201404,12,1844
376,IN,201405,12,1871
377,IN,201406,12,1882
378,IN,201407,12,2360
379,IN,201408,12,2305
380,IN,201409,12,2411
381,IN,201410,12,2512
382,IN,201411,12,2386
383,IN,201412,12,2615
384,IN,201501,12,2986
385,IN,201502,12,2687
386,IN,201503,12,3636
387,IN,201504,12,3714
388,IN,201505,12,3006
389,IN,201506,12,3385
390,IN,201507,12,4003
391,IN,201508,12,3601
392,IN,201509,12,3648
393,IN,201510,12,3992
394,IN,201511,12,3653
395,IN,201512,12,3413
396,IN,201601,12,3386
397,IN,201602,12,3940
398,IN,201603,12,3215
399,IN,201604,12,3815
400,IN,201605,12,4498
401,IN,201606,12,3986
402,IN,201607,12,4467
403,IN,201608,12,4800
404,IN,201609,12,5027
405,IN,201610,12,4355
406,IN,201611,12,4576
407,IN,201612,12,4004
408,IN,201701,12,4087
409,IN,201702,12,3819
410,IN,201703,12,4499
411,IN,201704,12,3771
412,IN,201705,12,3669
413,IN,201706,12,3709
414,IN,201707,12,3800
415,IN,201708,12,3437
416,IN,201709,12,3813
417,IN,201710,12,3085
418,IN,201711,12,3486
419,IN,201712,12,3651
420,IN,201801,12,3645
421,IN,201802,12,3581
422,IN,201803,12,3516
423,IN,201804,12,3479
424,IN,201805,12,3762
425,IN,201806,12,3058
426,IN,201807,12,3333
427,IN,201808,12,3572
428,IN,201809,12,2943
429,IN,201810,12,3253
430,IN,201811,12,3048
431,IN,201812,12,3185
432,IN,201901,12,2948
433,IN,201902,12,3207
434,IN,201903,12,3303
435,IN,201904,12,3371
436,IN,201905,12,3128
437,IN,201906,12,2822
438,IN,201907,12,3317
439,IN,201908,12,4766
440,IN,201909,12,3690
441,IN,201910,12,3320
442,IN,201911,12,3174
443,IN,201912,12,4135
444,IN,202001,12,2933
445,IN,202002,12,2936
446,IN,202003,12,3196
447,IN,202004,12,3793
448,IN,202005,12,3885
449,IN,202006,12,3578
450,IN,202007,12,3460
451,IN,202008,12,3360
452,IN,202009,12,2831
453,IN,200803,13,587
454,IN,200804,13,527
455,IN,200805,13,640
456,IN,200806,13,525
457,IN,200807,13,675
458,IN,200808,13,546
459,IN,200809,13,507
460,IN,200810,13,614
461,IN,200811,13,848
462,IN,200812,13,1111
463,IN,200901,13,1048
464,IN,200902,13,854
465,IN,200903,13,599
466,IN,200904,13,670
467,IN,200905,13,839
468,IN,200906,13,657
469,IN,200907,13,658
470,IN,200908,13,1044
471,IN,200909,13,1080
472,IN,200910,13,1153
473,IN,200911,13,1004
474,IN,200912,13,1083
475,IN,201001,13,971
476,IN,201002,13,938
477,IN,201003,13,249
478,IN,201004,13,434
479,IN,201005,13,391
480,IN,201006,13,299
481,IN,201007,13,404
482,IN,201008,13,1155
483,IN,201009,13,1119
484,IN,201010,13,897
485,IN,201011,13,1238
486,IN,201012,13,1249
487,IN,201101,13,848
488,IN,201102,13,844
489,IN,201103,13,1121
490,IN,201104,13,896
491,IN,201105,13,832
492,IN,201106,13,842
493,IN,201107,13,1058
494,IN,201108,13,984
495,IN,201109,13,915
496,IN,201110,13,527
497,IN,201111,13,771
498,IN,201112,13,593
499,IN,201201,13,774
500,IN,201202,13,1252
501,IN,201203,13,1241
502,IN,201204,13,1114
503,IN,201205,13,1178
504,IN,201206,13,1076
505,IN,201207,13,1100
506,IN,201208,13,1036
507,IN,201209,13,1052
508,IN,201210,13,1030
509,IN,201211,13,1114
510,IN,201212,13,1180
511,IN,201301,13,1042
512,IN,201302,13,1089
513,IN,201303,13,1171
514,IN,201304,13,502
515,IN,201305,13,446
516,IN,201306,13,924
517,IN,201307,13,1363
518,IN,201308,13,1868
519,IN,201309,13,1695
520,IN,201310,13,1758
521,IN,201311,13,1440
522,IN,201312,13,1580
523,IN,201401,13,1483
524,IN,201402,13,1536
525,IN,201403,13,1463
526,IN,201404,13,1556
527,IN,201405,13,1903
528,IN,201406,13,1497
529,IN,201407,13,2092
530,IN,201408,13,1861
531,IN,201409,13,2335
532,IN,201410,13,2355
533,IN,201411,13,2296
534,IN,201412,13,2283
535,IN,201501,13,2566
536,IN,201502,13,2758
537,IN,201503,13,2986
538,IN,201504,13,2868
539,IN,201505,13,2347
540,IN,201506,13,2547
541,IN,201507,13,3099
542,IN,201508,13,3213
543,IN,201509,13,3141
544,IN,201510,13,3025
545,IN,201511,13,2938
546,IN,201512,13,3138
547,IN,201601,13,2818
548,IN,201602,13,3439
549,IN,201603,13,2729
550,IN,201604,13,3048
551,IN,201605,13,3321
552,IN,201606,13,3698
553,IN,201607,13,3651
554,IN,201608,13,3599
555,IN,201609,13,3748
556,IN,201610,13,3486
557,IN,201611,13,3528
558,IN,201612,13,2985
559,IN,201701,13,3559
560,IN,201702,13,3038
561,IN,201703,13,3499
562,IN,201704,13,2731
563,IN,201705,13,3003
564,IN,201706,13,2788
565,IN,201707,13,2841
566,IN,201708,13,2846
567,IN,201709,13,2871
568,IN,201710,13,2581
569,IN,201711,13,3123
570,IN,201712,13,2882
571,IN,201801,13,2847
572,IN,201802,13,2996
573,IN,201803,13,3116
574,IN,201804,13,2823
575,IN,201805,13,3051
576,IN,201806,13,2402
577,IN,201807,13,2780
578,IN,201808,13,2226
579,IN,201809,13,2580
580,IN,201810,13,2641
581,IN,201811,13,2304
582,IN,201812,13,2265
583,IN,201901,13,2544
584,IN,201902,13,2717
585,IN,201903,13,2716
586,IN,201904,13,2590
587,IN,201905,13,2655
588,IN,201906,13,2052
589,IN,201907,13,2439
590,IN,201908,13,2821
591,IN,201909,13,2617
592,IN,201910,13,2390
593,IN,201911,13,2472
594,IN,201912,13,2424
595,IN,202001,13,2182
596,IN,202002,13,2390
597,IN,202003,13,3399
598,IN,202004,13,4031
599,IN,202005,13,3523
600,IN,202006,13,2850
601,IN,202007,13,2914
602,IN,202008,13,2968
603,IN,202009,13,2381
604,IN,200803,14,384
605,IN,200804,14,358
606,IN,200805,14,386
607,IN,200806,14,359
608,IN,200807,14,382
609,IN,200808,14,360
610,IN,200809,14,216
611,IN,200810,14,323
612,IN,200811,14,511
613,IN,200812,14,584
614,IN,200901,14,500
615,IN,200902,14,456
616,IN,200903,14,313
617,IN,200904,14,593
618,IN,200905,14,552
619,IN,200906,14,373
620,IN,200907,14,338
621,IN,200908,14,504
622,IN,200909,14,559
623,IN,200910,14,595
624,IN,200911,14,534
