,ActionGeo_CountryCode,MonthYear,EventBaseCode,eventcount
0,KV,200803,10,55
1,KV,200804,10,31
2,KV,200805,10,43
3,KV,200806,10,31
4,KV,200807,10,38
5,KV,200808,10,32
6,KV,200809,10,20
7,KV,200810,10,49
8,KV,200811,10,29
9,KV,200812,10,31
10,KV,200901,10,23
11,KV,200902,10,26
12,KV,200903,10,36
13,KV,200904,10,36
14,KV,200905,10,37
15,KV,200906,10,28
16,KV,200907,10,40
17,KV,200908,10,53
18,KV,200909,10,51
19,KV,200910,10,83
20,KV,200911,10,57
21,KV,200912,10,90
22,KV,201001,10,79
23,KV,201002,10,25
24,KV,201003,10,52
25,KV,201004,10,104
26,KV,201005,10,63
27,KV,201006,10,11
28,KV,201007,10,52
29,KV,201008,10,40
30,KV,201009,10,86
31,KV,201010,10,72
32,KV,201011,10,121
33,KV,201012,10,62
34,KV,201101,10,61
35,KV,201102,10,66
36,KV,201103,10,55
37,KV,201104,10,32
38,KV,201105,10,75
39,KV,201106,10,95
40,KV,201107,10,50
41,KV,201108,10,82
42,KV,201109,10,90
43,KV,201110,10,65
44,KV,201111,10,59
45,KV,201112,10,68
46,KV,201201,10,72
47,KV,201202,10,115
48,KV,201203,10,85
49,KV,201204,10,75
50,KV,201205,10,88
51,KV,201206,10,67
52,KV,201207,10,57
53,KV,201208,10,39
54,KV,201209,10,67
55,KV,201210,10,75
56,KV,201211,10,111
57,KV,201212,10,115
58,KV,201301,10,74
59,KV,201302,10,94
60,KV,201303,10,100
61,KV,201304,10,76
62,KV,201305,10,45
63,KV,201306,10,76
64,KV,201307,10,92
65,KV,201308,10,158
66,KV,201309,10,110
67,KV,201310,10,151
68,KV,201311,10,165
69,KV,201312,10,116
70,KV,201401,10,107
71,KV,201402,10,87
72,KV,201403,10,233
73,KV,201404,10,130
74,KV,201405,10,60
75,KV,201406,10,144
76,KV,201407,10,73
77,KV,201408,10,109
78,KV,201409,10,96
79,KV,201410,10,87
80,KV,201411,10,77
81,KV,201412,10,77
82,KV,201501,10,84
83,KV,201502,10,111
84,KV,201503,10,93
85,KV,201504,10,134
86,KV,201505,10,175
87,KV,201506,10,155
88,KV,201507,10,131
89,KV,201508,10,167
90,KV,201509,10,157
91,KV,201510,10,360
92,KV,201511,10,181
93,KV,201512,10,182
94,KV,201601,10,152
95,KV,201602,10,136
96,KV,201603,10,102
97,KV,201604,10,123
98,KV,201605,10,134
99,KV,201606,10,117
100,KV,201607,10,137
101,KV,201608,10,132
102,KV,201609,10,170
103,KV,201610,10,113
104,KV,201611,10,122
105,KV,201612,10,64
106,KV,201701,10,177
107,KV,201702,10,158
108,KV,201703,10,214
109,KV,201704,10,166
110,KV,201705,10,111
111,KV,201706,10,89
112,KV,201707,10,76
113,KV,201708,10,96
114,KV,201709,10,81
115,KV,201710,10,127
116,KV,201711,10,166
117,KV,201712,10,76
118,KV,201801,10,185
119,KV,201802,10,136
120,KV,201803,10,179
121,KV,201804,10,153
122,KV,201805,10,146
123,KV,201806,10,104
124,KV,201807,10,98
125,KV,201808,10,105
126,KV,201809,10,136
127,KV,201810,10,123
128,KV,201811,10,138
129,KV,201812,10,227
130,KV,201901,10,91
131,KV,201902,10,96
132,KV,201903,10,101
133,KV,201904,10,90
134,KV,201905,10,149
135,KV,201906,10,69
136,KV,201907,10,53
137,KV,201908,10,50
138,KV,201909,10,57
139,KV,201910,10,100
140,KV,201911,10,61
141,KV,201912,10,44
142,KV,202001,10,63
143,KV,202002,10,81
144,KV,202003,10,54
145,KV,202004,10,30
146,KV,202005,10,21
147,KV,202006,10,78
148,KV,202007,10,54
149,KV,202008,10,32
150,KV,202009,10,97
151,KV,200804,11,2
152,KV,200808,11,3
153,KV,200812,11,1
154,KV,200904,11,1
155,KV,200911,11,2
156,KV,200912,11,2
157,KV,201001,11,2
158,KV,201004,11,3
159,KV,201005,11,3
160,KV,201007,11,1
161,KV,201008,11,1
162,KV,201009,11,3
163,KV,201011,11,1
164,KV,201101,11,1
165,KV,201103,11,2
166,KV,201104,11,3
167,KV,201105,11,1
168,KV,201106,11,2
169,KV,201108,11,3
170,KV,201110,11,2
171,KV,201201,11,1
172,KV,201204,11,3
173,KV,201205,11,2
174,KV,201208,11,1
175,KV,201210,11,4
176,KV,201302,11,2
177,KV,201304,11,1
178,KV,201305,11,2
179,KV,201307,11,1
180,KV,201309,11,5
181,KV,201310,11,2
182,KV,201311,11,6
183,KV,201312,11,4
184,KV,201402,11,3
185,KV,201405,11,1
186,KV,201407,11,2
187,KV,201408,11,3
188,KV,201409,11,1
189,KV,201410,11,7
190,KV,201501,11,1
191,KV,201503,11,3
192,KV,201504,11,7
193,KV,201505,11,1
194,KV,201506,11,3
195,KV,201508,11,6
196,KV,201509,11,4
197,KV,201510,11,6
198,KV,201511,11,3
199,KV,201512,11,2
200,KV,201601,11,2
201,KV,201602,11,4
202,KV,201603,11,1
203,KV,201604,11,2
204,KV,201606,11,3
205,KV,201608,11,1
206,KV,201609,11,2
207,KV,201610,11,1
208,KV,201612,11,2
209,KV,201701,11,12
210,KV,201702,11,6
211,KV,201703,11,1
212,KV,201706,11,1
213,KV,201707,11,5
214,KV,201708,11,3
215,KV,201709,11,5
216,KV,201710,11,7
217,KV,201711,11,2
218,KV,201712,11,1
219,KV,201801,11,2
220,KV,201802,11,1
221,KV,201803,11,5
222,KV,201804,11,1
223,KV,201805,11,3
224,KV,201806,11,1
225,KV,201807,11,2
226,KV,201808,11,1
227,KV,201809,11,2
228,KV,201811,11,3
229,KV,201901,11,6
230,KV,201902,11,2
231,KV,201903,11,4
232,KV,201904,11,2
233,KV,201905,11,4
234,KV,201906,11,1
235,KV,201907,11,3
236,KV,201910,11,4
237,KV,201911,11,1
238,KV,202001,11,1
239,KV,202002,11,2
240,KV,202005,11,1
241,KV,202006,11,2
242,KV,202009,11,11
243,KV,200803,12,6
244,KV,200805,12,9
245,KV,200806,12,3
246,KV,200808,12,5
247,KV,200809,12,4
248,KV,200810,12,6
249,KV,200811,12,2
250,KV,200901,12,6
251,KV,200902,12,10
252,KV,200903,12,4
253,KV,200904,12,12
254,KV,200905,12,3
255,KV,200906,12,6
256,KV,200907,12,10
257,KV,200908,12,4
258,KV,200909,12,8
