,ActionGeo_CountryCode,MonthYear,EventBaseCode,eventcount
0,UK,201404,---,1
1,UK,201502,---,2
2,UK,201708,---,2
3,UK,201906,---,1
4,UK,202008,---,1
5,UK,200803,010,4160
6,UK,200804,010,3981
7,UK,200805,010,4412
8,UK,200806,010,5013
9,UK,200807,010,4970
10,UK,200808,010,3617
11,UK,200809,010,3344
12,UK,200810,010,4779
13,UK,200811,010,4802
14,UK,200812,010,4583
15,UK,200901,010,6102
16,UK,200902,010,5726
17,UK,200903,010,5897
18,UK,200904,010,5868
19,UK,200905,010,6306
20,UK,200906,010,6619
21,UK,200907,010,6014
22,UK,200908,010,7492
23,UK,200909,010,7851
24,UK,200910,010,7253
25,UK,200911,010,6471
26,UK,200912,010,7421
27,UK,201001,010,8350
28,UK,201002,010,6892
29,UK,201003,010,2119
30,UK,201004,010,3744
31,UK,201005,010,3241
32,UK,201006,010,2611
33,UK,201007,010,3856
34,UK,201008,010,6583
35,UK,201009,010,7817
36,UK,201010,010,6158
37,UK,201011,010,7280
38,UK,201012,010,7971
39,UK,201101,010,6246
40,UK,201102,010,6441
41,UK,201103,010,7483
42,UK,201104,010,6757
43,UK,201105,010,5834
44,UK,201106,010,6043
45,UK,201107,010,8511
46,UK,201108,010,7256
47,UK,201109,010,6490
48,UK,201110,010,5451
49,UK,201111,010,5702
50,UK,201112,010,4718
51,UK,201201,010,6027
52,UK,201202,010,8495
53,UK,201203,010,8733
54,UK,201204,010,7806
55,UK,201205,010,8096
56,UK,201206,010,7145
57,UK,201207,010,7559
58,UK,201208,010,6786
59,UK,201209,010,7165
60,UK,201210,010,7158
61,UK,201211,010,7265
62,UK,201212,010,6994
63,UK,201301,010,7398
64,UK,201302,010,6517
65,UK,201303,010,7646
66,UK,201304,010,4656
67,UK,201305,010,5347
68,UK,201306,010,7212
69,UK,201307,010,11007
70,UK,201308,010,11807
71,UK,201309,010,11330
72,UK,201310,010,11781
73,UK,201311,010,11830
74,UK,201312,010,9239
75,UK,201401,010,8270
76,UK,201402,010,10130
77,UK,201403,010,10324
78,UK,201404,010,10487
79,UK,201405,010,10792
80,UK,201406,010,10356
81,UK,201407,010,11698
82,UK,201408,010,10819
83,UK,201409,010,14688
84,UK,201410,010,14379
85,UK,201411,010,14113
86,UK,201412,010,11811
87,UK,201501,010,13228
88,UK,201502,010,15274
89,UK,201503,010,20472
90,UK,201504,010,17208
91,UK,201505,010,18208
92,UK,201506,010,18844
93,UK,201507,010,21267
94,UK,201508,010,19052
95,UK,201509,010,21575
96,UK,201510,010,21068
97,UK,201511,010,21677
98,UK,201512,010,18870
99,UK,201601,010,21241
100,UK,201602,010,20978
101,UK,201603,010,20682
102,UK,201604,010,22812
103,UK,201605,010,24304
104,UK,201606,010,28043
105,UK,201607,010,23820
106,UK,201608,010,20395
107,UK,201609,010,23483
108,UK,201610,010,23862
109,UK,201611,010,23431
110,UK,201612,010,20809
111,UK,201701,010,24884
112,UK,201702,010,22605
113,UK,201703,010,27168
114,UK,201704,010,19309
115,UK,201705,010,22376
116,UK,201706,010,23601
117,UK,201707,010,18339
118,UK,201708,010,16006
119,UK,201709,010,19000
120,UK,201710,010,18276
121,UK,201711,010,19772
122,UK,201712,010,16012
123,UK,201801,010,17887
124,UK,201802,010,17116
125,UK,201803,010,21810
126,UK,201804,010,18356
127,UK,201805,010,19228
128,UK,201806,010,16086
129,UK,201807,010,17522
130,UK,201808,010,16461
131,UK,201809,010,18092
132,UK,201810,010,19147
133,UK,201811,010,19328
134,UK,201812,010,15270
135,UK,201901,010,18185
136,UK,201902,010,18021
137,UK,201903,010,19858
138,UK,201904,010,18791
139,UK,201905,010,19079
140,UK,201906,010,16760
141,UK,201907,010,20513
142,UK,201908,010,16605
143,UK,201909,010,18754
144,UK,201910,010,20403
145,UK,201911,010,17150
146,UK,201912,010,16043
147,UK,202001,010,17047
148,UK,202002,010,16164
149,UK,202003,010,18459
150,UK,202004,010,18158
151,UK,202005,010,16357
152,UK,202006,010,17034
153,UK,202007,010,17634
154,UK,202008,010,14285
155,UK,202009,010,18022
156,UK,200803,011,127
157,UK,200804,011,153
158,UK,200805,011,141
159,UK,200806,011,147
160,UK,200807,011,175
161,UK,200808,011,175
162,UK,200809,011,93
163,UK,200810,011,124
164,UK,200811,011,189
165,UK,200812,011,127
166,UK,200901,011,166
167,UK,200902,011,218
168,UK,200903,011,149
169,UK,200904,011,172
170,UK,200905,011,156
171,UK,200906,011,223
172,UK,200907,011,218
173,UK,200908,011,265
174,UK,200909,011,301
175,UK,200910,011,227
176,UK,200911,011,182
177,UK,200912,011,192
178,UK,201001,011,246
179,UK,201002,011,184
180,UK,201003,011,86
181,UK,201004,011,127
182,UK,201005,011,61
183,UK,201006,011,89
184,UK,201007,011,107
185,UK,201008,011,153
186,UK,201009,011,230
187,UK,201010,011,163
188,UK,201011,011,228
189,UK,201012,011,216
190,UK,201101,011,155
191,UK,201102,011,164
192,UK,201103,011,245
193,UK,201104,011,224
194,UK,201105,011,137
195,UK,201106,011,219
196,UK,201107,011,264
197,UK,201108,011,218
198,UK,201109,011,216
199,UK,201110,011,99
200,UK,201111,011,143
201,UK,201112,011,126
202,UK,201201,011,213
203,UK,201202,011,304
204,UK,201203,011,287
205,UK,201204,011,201
206,UK,201205,011,205
207,UK,201206,011,214
208,UK,201207,011,216
209,UK,201208,011,203
210,UK,201209,011,232
211,UK,201210,011,190
212,UK,201211,011,189
213,UK,201212,011,154
214,UK,201301,011,211
215,UK,201302,011,193
216,UK,201303,011,140
217,UK,201304,011,152
218,UK,201305,011,148
219,UK,201306,011,251
220,UK,201307,011,312
221,UK,201308,011,371
222,UK,201309,011,265
223,UK,201310,011,304
224,UK,201311,011,300
225,UK,201312,011,222
226,UK,201401,011,208
227,UK,201402,011,277
228,UK,201403,011,319
229,UK,201404,011,217
230,UK,201405,011,325
231,UK,201406,011,263
232,UK,201407,011,338
233,UK,201408,011,270
234,UK,201409,011,333
235,UK,201410,011,331
236,UK,201411,011,348
237,UK,201412,011,258
238,UK,201501,011,307
239,UK,201502,011,435
240,UK,201503,011,608
241,UK,201504,011,437
242,UK,201505,011,448
243,UK,201506,011,518
244,UK,201507,011,505
245,UK,201508,011,418
246,UK,201509,011,551
247,UK,201510,011,506
248,UK,201511,011,482
249,UK,201512,011,372
