,ActionGeo_CountryCode,MonthYear,EventBaseCode,eventcount
0,CE,200803,10,404
1,CE,200804,10,355
2,CE,200805,10,417
3,CE,200806,10,478
4,CE,200807,10,368
5,CE,200808,10,337
6,CE,200809,10,318
7,CE,200810,10,518
8,CE,200811,10,466
9,CE,200812,10,444
10,CE,200901,10,1967
11,CE,200902,10,1668
12,CE,200903,10,1087
13,CE,200904,10,1786
14,CE,200905,10,2763
15,CE,200906,10,881
16,CE,200907,10,567
17,CE,200908,10,1141
18,CE,200909,10,1132
19,CE,200910,10,1291
20,CE,200911,10,1132
21,CE,200912,10,1319
22,CE,201001,10,1298
23,CE,201002,10,1331
24,CE,201003,10,236
25,CE,201004,10,523
26,CE,201005,10,394
27,CE,201006,10,384
28,CE,201007,10,420
29,CE,201008,10,1004
30,CE,201009,10,914
31,CE,201010,10,774
32,CE,201011,10,947
33,CE,201012,10,882
34,CE,201101,10,940
35,CE,201102,10,756
36,CE,201103,10,899
37,CE,201104,10,848
38,CE,201105,10,715
39,CE,201106,10,1449
40,CE,201107,10,981
41,CE,201108,10,969
42,CE,201109,10,897
43,CE,201110,10,945
44,CE,201111,10,848
45,CE,201112,10,739
46,CE,201201,10,690
47,CE,201202,10,893
48,CE,201203,10,1188
49,CE,201204,10,866
50,CE,201205,10,924
51,CE,201206,10,748
52,CE,201207,10,770
53,CE,201208,10,667
54,CE,201209,10,749
55,CE,201210,10,716
56,CE,201211,10,871
57,CE,201212,10,707
58,CE,201301,10,823
59,CE,201302,10,818
60,CE,201303,10,1218
61,CE,201304,10,340
62,CE,201305,10,287
63,CE,201306,10,564
64,CE,201307,10,863
65,CE,201308,10,1188
66,CE,201309,10,1166
67,CE,201310,10,1050
68,CE,201311,10,1651
69,CE,201312,10,709
70,CE,201401,10,686
71,CE,201402,10,974
72,CE,201403,10,1292
73,CE,201404,10,870
74,CE,201405,10,973
75,CE,201406,10,1142
76,CE,201407,10,1373
77,CE,201408,10,928
78,CE,201409,10,1077
79,CE,201410,10,1031
80,CE,201411,10,1142
81,CE,201412,10,1102
82,CE,201501,10,1773
83,CE,201502,10,1536
84,CE,201503,10,2070
85,CE,201504,10,1504
86,CE,201505,10,1424
87,CE,201506,10,1460
88,CE,201507,10,1551
89,CE,201508,10,2060
90,CE,201509,10,1877
91,CE,201510,10,1865
92,CE,201511,10,1690
93,CE,201512,10,1338
94,CE,201601,10,1504
95,CE,201602,10,1525
96,CE,201603,10,1416
97,CE,201604,10,1260
98,CE,201605,10,1736
99,CE,201606,10,1449
100,CE,201607,10,1578
101,CE,201608,10,1432
102,CE,201609,10,1404
103,CE,201610,10,1363
104,CE,201611,10,1225
105,CE,201612,10,1114
106,CE,201701,10,1225
107,CE,201702,10,1269
108,CE,201703,10,1515
109,CE,201704,10,1194
110,CE,201705,10,1392
111,CE,201706,10,965
112,CE,201707,10,1151
113,CE,201708,10,841
114,CE,201709,10,1232
115,CE,201710,10,1248
116,CE,201711,10,1249
117,CE,201712,10,978
118,CE,201801,10,934
119,CE,201802,10,1075
120,CE,201803,10,1417
121,CE,201804,10,932
122,CE,201805,10,1215
123,CE,201806,10,1012
124,CE,201807,10,1110
125,CE,201808,10,1124
126,CE,201809,10,1141
127,CE,201810,10,1631
128,CE,201811,10,1563
129,CE,201812,10,862
130,CE,201901,10,1119
131,CE,201902,10,1107
132,CE,201903,10,1281
133,CE,201904,10,4480
134,CE,201905,10,2646
135,CE,201906,10,1480
136,CE,201907,10,1415
137,CE,201908,10,1258
138,CE,201909,10,1243
139,CE,201910,10,1168
140,CE,201911,10,1372
141,CE,201912,10,1161
142,CE,202001,10,908
143,CE,202002,10,1171
144,CE,202003,10,878
145,CE,202004,10,868
146,CE,202005,10,805
147,CE,202006,10,834
148,CE,202007,10,1214
149,CE,202008,10,975
150,CE,202009,10,1101
151,CE,200803,11,57
152,CE,200804,11,31
153,CE,200805,11,44
154,CE,200806,11,24
155,CE,200807,11,25
156,CE,200808,11,29
157,CE,200809,11,18
158,CE,200810,11,15
159,CE,200811,11,7
160,CE,200812,11,28
161,CE,200901,11,37
162,CE,200902,11,37
163,CE,200903,11,40
164,CE,200904,11,52
165,CE,200905,11,49
166,CE,200906,11,16
167,CE,200907,11,12
168,CE,200908,11,30
169,CE,200909,11,19
170,CE,200910,11,23
171,CE,200911,11,28
172,CE,200912,11,41
173,CE,201001,11,22
174,CE,201002,11,17
175,CE,201003,11,3
176,CE,201004,11,4
177,CE,201005,11,9
178,CE,201006,11,3
179,CE,201007,11,11
180,CE,201008,11,22
181,CE,201009,11,17
182,CE,201010,11,13
183,CE,201011,11,7
184,CE,201012,11,14
185,CE,201101,11,23
186,CE,201102,11,8
187,CE,201103,11,17
188,CE,201104,11,17
189,CE,201105,11,15
190,CE,201106,11,26
191,CE,201107,11,25
192,CE,201108,11,8
193,CE,201109,11,23
194,CE,201110,11,15
195,CE,201111,11,14
196,CE,201112,11,12
197,CE,201201,11,12
198,CE,201202,11,19
199,CE,201203,11,31
200,CE,201204,11,9
201,CE,201205,11,19
202,CE,201206,11,14
203,CE,201207,11,14
204,CE,201208,11,2
205,CE,201209,11,12
206,CE,201210,11,16
207,CE,201211,11,29
208,CE,201212,11,5
209,CE,201301,11,23
210,CE,201302,11,26
211,CE,201303,11,40
212,CE,201304,11,8
213,CE,201305,11,2
214,CE,201306,11,8
215,CE,201307,11,12
216,CE,201308,11,30
217,CE,201309,11,12
218,CE,201310,11,10
219,CE,201311,11,40
220,CE,201312,11,31
221,CE,201401,11,9
222,CE,201402,11,8
223,CE,201403,11,23
224,CE,201404,11,27
225,CE,201405,11,8
226,CE,201406,11,27
227,CE,201407,11,76
228,CE,201408,11,18
229,CE,201409,11,8
230,CE,201410,11,17
231,CE,201411,11,19
232,CE,201412,11,15
233,CE,201501,11,30
234,CE,201502,11,34
235,CE,201503,11,33
236,CE,201504,11,49
237,CE,201505,11,24
238,CE,201506,11,17
239,CE,201507,11,39
240,CE,201508,11,54
241,CE,201509,11,46
242,CE,201510,11,51
243,CE,201511,11,36
244,CE,201512,11,26
245,CE,201601,11,22
246,CE,201602,11,23
247,CE,201603,11,46
248,CE,201604,11,16
249,CE,201605,11,42
250,CE,201606,11,17
251,CE,201607,11,29
252,CE,201608,11,15
253,CE,201609,11,53
254,CE,201610,11,24
255,CE,201611,11,17
256,CE,201612,11,20
257,CE,201701,11,13
258,CE,201702,11,19
259,CE,201703,11,37
260,CE,201704,11,14
261,CE,201705,11,17
262,CE,201706,11,13
263,CE,201707,11,12
264,CE,201708,11,10
265,CE,201709,11,20
266,CE,201710,11,11
267,CE,201711,11,15
268,CE,201712,11,8
269,CE,201801,11,8
270,CE,201802,11,17
271,CE,201803,11,20
272,CE,201804,11,17
273,CE,201805,11,18
274,CE,201806,11,3
275,CE,201807,11,26
276,CE,201808,11,28
277,CE,201809,11,21
278,CE,201810,11,66
279,CE,201811,11,86
280,CE,201812,11,16
281,CE,201901,11,12
282,CE,201902,11,21
283,CE,201903,11,44
284,CE,201904,11,93
285,CE,201905,11,50
286,CE,201906,11,29
287,CE,201907,11,21
288,CE,201908,11,32
289,CE,201909,11,26
290,CE,201910,11,45
291,CE,201911,11,23
